case_id,p_name,p_state,p_cap_ac,p_axis,p_sys_type,ylat,xlong,eia_id,BA
406875,"Blue Bird Solar, LLC",MO,139.0,single-axis,ground,38.926,-91.1423,66747,MISO
406336,"Bayer - Whippany, NJ",NJ,1.7,single-axis,ground,40.8198,-74.4112,66798,PJM
403057,Trenton Solar Power Plant,FL,74.9,single-axis,ground,29.6376,-82.8432,62543,FPC
403375,Harmony Road Solar,IL,1.9,single-axis,ground,42.1647,-88.4634,63069,PJM
403377,Reed Road Solar,IL,1.3,single-axis,ground,42.1857,-88.4087,63071,PJM
401590,IMPA Huntingburg Solar Park,IN,2.0,fixed-tilt,ground,38.3194,-86.9679,60251,MISO
401591,IMPA Washington Solar Park,IN,4.0,fixed-tilt,ground,38.6531,-87.209,60252,MISO
402103,Stafford St Solar 3 (CSG),MA,1.0,fixed-tilt,ground,42.2271,-71.8695,61018,ISNE
402842,Palmer,MA,3.5,fixed-tilt,ground,42.2023,-72.3134,62135,ISNE
402592,Syncarpha Hancock II (CSG),MA,2.0,fixed-tilt,ground,42.4258,-73.345,61770,ISNE
402357,Farmington Solar Farm,MO,2.5,fixed-tilt,ground,37.7563,-90.4259,61450,SWPP
401676,"Lincoln Solar, LLC (NC)",NC,4.9,fixed-tilt,ground,35.38,-81.8136,60399,DUK
403027,"Flowers Solar, LLC",NC,4.3,single-axis,ground,35.4118,-78.6038,62487,CPLE
402415,ABD Farms,NC,5.0,fixed-tilt,ground,35.7288,-79.7482,61525,CPLE
402896,"Warren Solar Farm, LLC",NC,5.0,single-axis,ground,35.2547,-78.3684,62223,CPLE
403172,KDC Solar ASGM,NJ,3.8,fixed-tilt,ground,39.4087,-75.2216,62739,PJM
402401,Monroe County Sites A & B,NY,3.4,fixed-tilt,ground,43.1714,-77.392,61509,NYIS
402456,Columbia University-Johnson Farms,NY,2.0,fixed-tilt,ground,41.3793,-74.2637,61576,NYIS
403026,"CMR Solar, LLC",NY,2.0,fixed-tilt,ground,41.5623,-74.3461,62486,NYIS
403047,Boas Rd #3 Community Solar Farm,NY,2.0,fixed-tilt,ground,44.9337,-73.6691,62532,NYIS
404255,Tioga Solar South (CSG),NY,5.0,fixed-tilt,ground,42.1404,-76.2843,64560,NYIS
402395,CED Foster,RI,2.0,fixed-tilt,ground,41.796,-71.7882,61499,ISNE
403466,Hopkinton Phase 2,RI,2.5,fixed-tilt,ground,41.4327,-71.8048,63191,ISNE
402709,South Solar,SC,2.0,single-axis,ground,33.995,-79.6053,61949,CPLE
402404,Marlin Solar,TX,5.3,single-axis,ground,31.2857,-96.8773,61513,ERCO
402405,North Gainesville Solar,TX,5.2,single-axis,ground,33.6566,-97.1489,61514,ERCO
402121,DG AMP Solar Front Royal,VA,2.5,fixed-tilt,ground,38.9297,-78.1801,61055,PJM
403009,Little Bear 4,CA,50.0,single-axis,ground,36.709,-120.4144,62464,CISO
405321,Westmont 400A,CA,2.3,fixed-tilt,rooftop,33.7642,-118.2882,61348,LDWP
403159,Mesa (CSG) 2 Massicotte,CO,1.5,fixed-tilt,ground,39.0477,-108.4188,62718,PSCO
402630,Interstate Solar,OR,2.2,fixed-tilt,ground,45.1296,-122.8996,61832,PGE
403528,Chicot Solar,AR,100.0,single-axis,ground,33.4752,-91.3577,63295,MISO
404613,"Scenic Hill Solar IV, LLC",AR,2.2,fixed-tilt,ground,35.4696,-93.4449,63627,SWPP
403605,DEC Phase II at Georgetown,DE,3.0,fixed-tilt,ground,38.6645,-75.3992,63392,PJM
406017,Turnpike,FL,74.5,single-axis,ground,27.5659,-80.6411,65873,FPL
404110,Terrell Riles Stovall,GA,1.7,single-axis,ground,31.7886,-84.4579,64283,SOCO
404734,IL17021 Brush Creek I CSG,IL,2.0,fixed-tilt,ground,42.4529,-89.6367,64730,PJM
406818,Maple Flats,IL,250.0,single-axis,ground,38.7496,-88.5471,66191,MISO
400975,Beverly,MA,2.0,fixed-tilt,ground,42.5895,-70.9093,59242,ISNE
400409,Wilson Solar,MA,2.0,fixed-tilt,ground,42.2635,-71.9781,58174,ISNE
404863,MO32 (CSG),MD,2.0,fixed-tilt,ground,39.1193,-76.9606,65610,PJM
403781,Red Lake Falls Community Hybrid,MN,1.0,fixed-tilt,ground,47.8696,-96.3196,63689,MISO
403920,FastSun 12 (CSG),MN,1.0,single-axis,ground,44.2207,-93.4557,63966,MISO
403750,"Stewart (CSG) 1, LLC",MN,1.0,single-axis,ground,44.7249,-94.4959,63599,MISO
400936,Elm City Solar Facility,NC,40.0,fixed-tilt,ground,35.783,-77.8479,59164,CPLE
400768,Castalia Solar,NC,2.0,fixed-tilt,ground,36.0083,-77.8082,58849,CPLE
401221,FLS Solar 230 (Warren),NC,4.8,fixed-tilt,ground,35.0599,-77.8267,59646,CPLE
400779,Garrell Solar Farm,NC,5.0,fixed-tilt,ground,34.3245,-78.7924,58866,CPLE
404127,"Sun Farm VIII, LLC",NC,4.0,single-axis,ground,36.0611,-77.7505,64311,PJM
404309,Ryland Road Solar,NC,5.0,single-axis,ground,36.2761,-76.6467,64677,PJM
405810,"Platteview Solar, LLC",NE,81.0,single-axis,ground,41.1992,-96.375,65334,SWPP
400502,Gridley Main Two,CA,2.5,single-axis,ground,39.3733,-121.6815,58371,CISO
400369,Nickel 1 Solar Facility,CA,1.5,fixed-tilt,ground,35.6476,-119.7163,58034,CISO
401142,Coronus Adelanto West 1,CA,1.5,fixed-tilt,ground,34.5498,-117.4667,59536,CISO
404166,EMWD-San Jacinto RWRF NEM,CA,1.3,single-axis,ground,33.7981,-117.0172,64397,CISO
404951,"Cortez Solar 1, LLC",CO,2.2,fixed-tilt,ground,37.361,-108.5246,66095,WACM
405000,"Black Mesa Solar, LLC",ID,40.0,single-axis,ground,42.9004,-115.1919,66569,IPCO
400086,CM48,NV,48.0,fixed-tilt,ground,35.7824,-114.9937,57205,CISO
404793,Clinton Solar,CT,1.0,fixed-tilt,ground,41.5827,-71.9016,65152,ISNE
401143,Coronus Adelanto West 2,CA,1.5,fixed-tilt,ground,34.5489,-117.4674,59537,CISO
403110,Manchester Community College East,CT,1.0,fixed-tilt,ground,41.7636,-72.5579,62639,ISNE
403111,Manchester Community College North,CT,1.0,fixed-tilt,ground,41.7635,-72.5629,62640,ISNE
401823,CMEEC-Navy NE Trident,CT,1.0,fixed-tilt,ground,41.3979,-72.0773,60608,ISNE
404552,Adams Solar,CT,1.0,fixed-tilt,ground,41.6557,-72.16,62026,ISNE
401945,Suwannee Solar Facility,FL,8.8,fixed-tilt,ground,30.3765,-83.1702,60788,FPC
403056,Debary Solar Power Plant,FL,74.5,fixed-tilt,ground,28.8976,-81.3295,62542,FPC
403244,McCleskey Cotton,GA,1.9,single-axis,ground,31.8229,-84.3813,62878,SOCO
403250,Richmond Hayes Solar,GA,2.3,fixed-tilt,ground,33.3634,-82.0218,62884,SOCO
402935,Cedar Falls Solar Farm,IA,1.5,fixed-tilt,ground,42.4816,-92.458,62321,MISO
403171,"Phoenix Solar South Farms, LLC Solar Farm",IL,4.7,fixed-tilt,ground,40.0817,-88.2441,62735,MISO
403376,Square Barn Solar,IL,1.5,single-axis,ground,42.1645,-88.3823,63070,PJM
404249,"Riverstart Solar Park, LLC",IN,200.0,single-axis,ground,40.0452,-85.0514,64553,PJM
402102,Stafford St 2 Community Solar,MA,1.9,fixed-tilt,ground,42.2278,-71.8736,61017,ISNE
401487,Leominster,MA,2.0,fixed-tilt,ground,42.5621,-71.756,60073,ISNE
402582,"East Acres Solar NG, LLC",MA,5.8,fixed-tilt,ground,42.4883,-73.2421,61755,ISNE
401743,Rail Trail,MA,2.0,fixed-tilt,ground,42.2444,-73.3672,60492,ISNE
402591,Syncarpha Hancock I (CSG),MA,2.0,fixed-tilt,ground,42.4336,-73.3361,61769,ISNE
402918,Lee Site 31 Solar,MA,1.9,fixed-tilt,ground,42.2982,-73.2286,62265,ISNE
401745,Hampden,MA,3.2,fixed-tilt,ground,42.0452,-72.436,60494,ISNE
402966,BWC Origination 18,MA,4.8,fixed-tilt,ground,41.6791,-70.8358,62368,ISNE
402614,Kearsarge Granby,MA,2.5,fixed-tilt,ground,42.2222,-72.5087,61815,ISNE
403230,Nextsun Energy Littleton,MA,4.0,fixed-tilt,ground,42.5507,-71.5092,62842,ISNE
402802,Hampden Solar PV,MA,3.5,fixed-tilt,ground,42.0384,-72.4485,62073,ISNE
405662,Acushnet MA 1,MA,1.0,fixed-tilt,ground,41.6972,-70.9028,64706,ISNE
401907,Church Hill,MD,6.0,fixed-tilt,ground,39.1138,-75.9618,60737,PJM
402190,Pfeffers,MD,1.0,single-axis,ground,39.427,-76.3931,61185,PJM
402066,Red Maple Solar,MN,3.0,single-axis,ground,44.3172,-93.8976,60962,MISO
401839,Blue Lake Solar,MN,3.0,fixed-tilt,ground,44.797,-93.4399,60632,MISO
401949,Eichtens Community Solar,MN,3.9,fixed-tilt,ground,45.3904,-92.7647,60795,MISO
402552,Libra Community Solar,MN,1.0,fixed-tilt,ground,45.6712,-95.3885,61709,MISO
402732,Syncarpha Prinsburg (CSG) (Ledeboer),MN,1.0,fixed-tilt,ground,44.9324,-95.1936,61979,MISO
402808,Becker Solar 2 (CSG),MN,1.0,fixed-tilt,ground,45.175,-93.6847,62084,MISO
405444,Novel Jewison Solar CSG,MN,1.0,fixed-tilt,ground,44.1879,-93.6506,62984,MISO
402465,Independence II Solar Farm,MO,4.0,fixed-tilt,ground,39.1175,-94.2885,61588,SWPP
401326,Newton Grove,NC,1.9,fixed-tilt,ground,35.2515,-78.3666,59835,CPLE
401386,"Vance Solar Farm, LLC",NC,4.9,fixed-tilt,ground,36.2581,-78.4183,59928,DUK
401467,"TWE Chocowinity Solar, LLC",NC,4.5,fixed-tilt,ground,35.5004,-77.1077,60048,DUK
401473,Innovative Solar 16,NC,2.0,fixed-tilt,ground,35.363,-82.3518,60055,DUK
401658,"Flint Hill Solar, LLC",NC,5.2,fixed-tilt,ground,35.4032,-79.553,60370,CPLE
401781,"Langdon Solar Farm, LLC",NC,5.0,fixed-tilt,ground,35.4479,-78.4128,60538,DUK
402077,ZV Solar 1,NC,5.0,fixed-tilt,ground,34.8132,-79.2014,60980,CPLE
402227,"ZV Solar 2, LLC",NC,4.9,fixed-tilt,ground,34.8155,-79.203,61257,CPLE
401801,Hector Farm,NC,5.0,fixed-tilt,ground,35.378,-79.9112,60577,CPLE
402225,"Haywood Farm Solar, LLC",NC,4.9,single-axis,ground,35.3401,-79.9004,61255,CPLE
403147,Shiloh Hwy Solar,NC,5.0,single-axis,ground,36.27,-76.0327,62691,PJM
402068,"Cotten Farm, LLC",NC,4.9,fixed-tilt,ground,35.5258,-79.2016,60965,CPLE
401663,"Shoe Creek Solar, LLC",NC,64.5,single-axis,ground,34.8385,-79.3862,60380,CPLE
402403,"Bullock Solar, LLC",NC,50.0,fixed-tilt,ground,36.4754,-78.3161,61512,CPLE
401539,"Innovative Solar 43, LLC",NC,38.9,fixed-tilt,ground,34.5326,-78.312,60149,CPLE
401678,"Bizzell Church Solar 1, LLC",NC,5.2,fixed-tilt,ground,35.5496,-78.1785,60401,DUK
401813,"Wayne Solar III, LLC",NC,5.0,fixed-tilt,ground,35.3234,-77.873,60597,DUK
402889,"Nickelson Solar, LLC",NC,5.3,fixed-tilt,ground,34.7474,-77.9874,62205,CPLE
402410,Rosewood Solar,NC,2.0,fixed-tilt,ground,35.4372,-78.1066,61520,CPLE
402826,Lane Solar,NC,5.0,single-axis,ground,35.4032,-78.0535,62104,CPLE
403054,Three Bridge,NC,2.0,fixed-tilt,ground,34.6702,-79.198,62540,CPLE
406192,Polk Farm,NC,5.0,single-axis,ground,34.929,-79.6536,66373,CPLE
401930,Lower Cape May HS,NJ,1.5,fixed-tilt,ground,38.9773,-74.9068,60769,PJM
403158,DSM Nutritional Products Solar,NJ,10.0,fixed-tilt,ground,40.8372,-75.0651,62713,PJM
401518,Jackson Board of Education-Liberty HS,NJ,1.2,fixed-tilt,ground,40.0903,-74.2652,60113,PJM
401958,Beaver Run,NJ,7.8,fixed-tilt,ground,41.1536,-74.6381,60805,PJM
402476,Raritan Solar-53 Highway,NJ,8.4,fixed-tilt,ground,40.4511,-74.8679,61601,PJM
402609,"EGP Stillwater Solar PV II, LLC",NV,20.0,fixed-tilt,ground,39.5372,-118.5641,61809,NEVP
402402,"Monroe County Sites C, D, & E",NY,6.0,fixed-tilt,ground,43.3206,-77.7439,61510,NYIS
401724,Greene County Meter #1,NY,1.6,single-axis,ground,42.2916,-74.0054,60463,ISNE
402457,Time Warner Cable Enterprises-Martino,NY,2.0,fixed-tilt,ground,43.1847,-75.4335,61577,NYIS
402772,Baer Road (CSG),NY,2.0,fixed-tilt,ground,41.7959,-75.0629,62034,NYIS
403095,Kinder Morgan Fordham,NY,1.7,fixed-tilt,ground,40.5432,-74.2373,62614,NYIS
403163,Steel Sun 2: 2303-III-4 Hamburg Turnpike,NY,2.0,fixed-tilt,ground,42.8112,-78.8541,62722,NYIS
403165,Homer Street West,NY,1.6,fixed-tilt,ground,42.0975,-78.4433,62724,NYIS
403229,Podunk Road (CSG),NY,2.2,fixed-tilt,ground,42.4676,-76.6544,62834,NYIS
404467,Route 22 Community Solar Farm (CSG),NY,3.7,fixed-tilt,ground,44.7259,-73.4648,62524,NYIS
405348,"COU Solar I, LLC",NY,1.5,fixed-tilt,ground,44.7287,-75.3327,61720,NYIS
406322,SCH County - (1E) 398 Anthony St Schenec,NY,1.0,fixed-tilt,ground,42.8413,-73.9163,66763,NYIS
404220,Norman Solar,OK,5.0,single-axis,ground,35.2265,-97.3605,64473,SWPP
406383,Pine 1 Solar,PA,17.1,fixed-tilt,ground,40.6163,-80.4584,66943,PJM
405429,Dry Bridge Solar (Brown University),RI,40.0,single-axis,ground,41.5567,-71.5074,62771,ISNE
402420,Gaston Solar I-SC,SC,10.2,single-axis,ground,33.7743,-81.1098,61530,SCEG
402701,Bond Solar,SC,2.0,single-axis,ground,33.6181,-80.3631,61941,CPLE
402707,River Solar,SC,2.0,single-axis,ground,34.1081,-80.1281,61947,CPLE
402708,Sapphire Solar,SC,2.0,single-axis,ground,33.8878,-79.7836,61948,CPLE
402497,West Moore Solar II,TX,5.0,fixed-tilt,ground,33.6193,-96.6286,61625,ERCO
402286,Next Generation Solar Farm,VT,2.2,fixed-tilt,ground,44.0777,-73.2178,61340,ISNE
400184,Five Points Solar Station,CA,15.0,fixed-tilt,ground,36.3954,-120.1078,57498,CISO
403144,Malech Solar Farm,CA,3.1,fixed-tilt,ground,37.2285,-121.7387,62688,CISO
401687,Munro Valley Solar,CA,4.0,fixed-tilt,ground,36.2648,-117.9954,60412,CISO
402494,CDCR (CA)-Corcoran State Prison,CA,5.0,single-axis,ground,36.0645,-119.559,61620,CISO
400511,Solar Star 1,CA,314.4,single-axis,ground,34.8185,-118.3971,58388,CISO
402910,Oak Leaf Solar XXXII (CSG),CO,1.5,single-axis,ground,39.5231,-107.816,62251,PSCO
404715,"Pivot Solar 14, LLC (CSG)",CO,2.0,single-axis,ground,40.2669,-103.6578,64650,WACM
406310,Oak Leaf - CSG Portfolio (OL 37),CO,1.5,single-axis,ground,39.7868,-104.591,66737,PSCO
400735,Storrie Lake Solar Project,NM,1.5,fixed-tilt,ground,35.6584,-105.1837,58794,PNM
402854,Syncarpha Eagle Nest,NM,1.0,single-axis,ground,36.5445,-105.2769,62149,PNM
403211,Bloomington Solar I,UT,2.0,fixed-tilt,ground,37.044,-113.6277,62805,PACE
404813,ENGIE Solidago Solar Project - Hybrid,DE,50.0,single-axis,ground,39.3841,-75.7591,65304,PJM
404408,Cotton Creek Solar Energy Center,FL,74.5,fixed-tilt,ground,30.8505,-87.346,65036,FPL
406899,English Creek Solar,FL,23.0,single-axis,ground,27.9451,-82.0677,66921,TEC
401141,SR Hazlehurst,GA,21.0,fixed-tilt,ground,31.8089,-82.5805,59535,SOCO
405099,IKEA Savannah 490,GA,2.2,fixed-tilt,rooftop,32.1764,-81.1727,58011,SOCO
406125,"Cairo Solar Farm, LLC",GA,2.0,single-axis,ground,30.9115,-84.2285,66199,SOCO
406126,"Cedar Creek Solar, LLC",GA,2.0,single-axis,ground,34.0279,-83.7572,66200,SOCO
404023,"Marlow Solar, LLC (CSG)",IL,2.0,single-axis,ground,38.3164,-88.7542,64122,MISO
404039,"Morgan Solar 2, LLC (CSG)",IL,2.0,single-axis,ground,39.6055,-90.2251,64159,MISO
404195,"Pine Road Solar, LLC (CSG)",IL,2.0,fixed-tilt,ground,41.6738,-88.6615,64439,PJM
406039,Kankakee 2,IL,1.5,single-axis,ground,41.2167,-87.9171,65969,MISO
406251,Fredonia Solar (KS),KS,2.0,single-axis,ground,37.5473,-95.8178,66570,SWPP
400974,Brockelman,MA,3.0,fixed-tilt,ground,42.4822,-71.7172,59241,ISNE
401098,"265 Pleasant Solar NG, LLC",MA,1.9,fixed-tilt,ground,42.5819,-71.7602,59485,ISNE
401017,"Browne Solar, LLC",MA,1.4,fixed-tilt,ground,42.2016,-72.3221,59361,ISNE
401097,"Hadley Solar NG, LLC",MA,2.0,fixed-tilt,ground,42.3521,-72.5386,59484,ISNE
401293,RGS-Rutland VNM SREC II Project (MA),MA,2.6,fixed-tilt,ground,42.4313,-71.986,59777,ISNE
404262,Dudley,MA,3.0,single-axis,ground,42.0541,-71.9753,64572,ISNE
405740,580 River Solar,MA,3.1,single-axis,ground,42.6818,-72.0763,65085,ISNE
405911,Wachusett Solar,MA,2.0,single-axis,ground,42.3926,-71.9293,65586,ISNE
406205,Manheim New England,MA,2.5,single-axis,ground,41.8781,-71.1615,66417,ISNE
404820,MD - CS - Potomac Edison Co - GA25 TPE (Community Solar),MD,2.0,single-axis,ground,39.6079,-79.3284,65339,PJM
405102,IKEA Perryville 460,MD,2.1,fixed-tilt,rooftop,39.5606,-76.0577,58014,PJM
405650,"Mason Solar One, LLC",MD,1.0,fixed-tilt,ground,39.6936,-75.9188,64645,PJM
406086,Milo CSG,ME,4.5,single-axis,ground,45.2475,-69.0143,66086,ISNE
406087,Livermore Falls CSG,ME,3.3,single-axis,ground,44.4811,-70.1701,66087,ISNE
406160,Lewiston Junction Road Solar,ME,4.9,single-axis,ground,44.0506,-70.3071,66243,ISNE
406388,ME Novel Lighthouse - Carrabassett,ME,5.0,fixed-tilt,ground,45.1013,-70.3437,66962,ISNE
403748,"Plato (CSG) 1, LLC",MN,1.0,single-axis,ground,44.791,-94.0823,63597,MISO
403774,Paulson Community (CSG),MN,1.0,fixed-tilt,ground,44.3368,-93.9158,63678,MISO
403749,"Sacred Heart (CSG) 1, LLC",MN,1.0,single-axis,ground,44.7824,-95.3622,63598,MISO
404935,Platt Solar,MN,1.0,single-axis,ground,43.9802,-95.8726,66015,MISO
404999,"MN CSG 2019-54 ,LLC",MN,1.0,single-axis,ground,44.2322,-93.9775,66548,
404660,"Novel Shelly Solar, LLC (CSG)",MN,1.0,single-axis,ground,44.6135,-95.6408,64154,MISO
405532,"Hayfield Solar I, LLC CSG",MN,1.0,single-axis,ground,43.8944,-92.8682,63724,MISO
405852,"SolarClub 10, LLC",MN,1.0,single-axis,ground,45.2722,-93.8316,65448,MISO
405853,"SolarClub 15, LLC",MN,1.0,single-axis,ground,45.43,-94.0259,65449,MISO
400893,"Springfield Solar 1, LLC",MO,4.9,fixed-tilt,ground,37.2463,-93.167,59110,SWPP
406847,Moonshot,MS,78.5,single-axis,ground,30.4466,-89.5048,66544,SOCO
400958,"East Wayne Solar, LLC",NC,2.0,fixed-tilt,ground,35.4418,-77.8494,59189,CPLE
400741,"Arba Solar, LLC",NC,2.0,fixed-tilt,ground,35.3953,-77.7031,58801,DUK
401177,Franklin Solar 2,NC,2.0,fixed-tilt,ground,36.1268,-78.1529,59579,CPLE
401099,Lanier Solar,NC,4.9,fixed-tilt,ground,34.8959,-77.8096,59486,DUK
400441,South Robeson Farm,NC,4.9,fixed-tilt,ground,34.561,-79.2806,58273,CPLE
400700,Flash Solar,NC,5.0,fixed-tilt,ground,35.7557,-81.2348,58726,DUK
400743,"Kenansville Solar 2, LLC",NC,2.0,fixed-tilt,ground,34.9561,-77.9848,58803,DUK
400892,"Spicewood Solar Farm, LLC",NC,5.0,fixed-tilt,ground,35.3028,-79.7017,59109,CPLE
400970,Tiburon Holdings,NC,5.0,fixed-tilt,ground,35.9043,-80.4183,59217,DUK
401119,Happy Solar,NC,4.0,fixed-tilt,ground,35.3973,-78.5112,59512,CPLE
401217,Garysburg Solar,NC,5.0,fixed-tilt,ground,36.4684,-77.5938,59641,PJM
401284,"Broadway Solar Center, LLC",NC,4.9,fixed-tilt,ground,34.3097,-78.8339,59762,CPLE
403560,"Aulander Hwy 42 Solar, LLC",NC,5.0,single-axis,ground,36.2466,-77.0827,63332,PJM
401283,"Van Slyke Solar Center, LLC",NC,4.9,fixed-tilt,ground,35.7765,-77.8805,59761,CPLE
401105,Tracy Solar,NC,11.7,fixed-tilt,ground,35.7975,-78.1414,59498,DUK
401104,Andrew Solar,NC,5.0,fixed-tilt,ground,35.1606,-77.1086,59497,DUK
403802,"Ventura Solar, LLC",NC,5.0,fixed-tilt,ground,35.8795,-81.1812,63734,DUK
404055,Bo Biggs Solar,NC,4.9,fixed-tilt,ground,34.5869,-78.96,64192,CPLE
405908,"Richlands Solar, LLC",NC,1.9,single-axis,ground,34.7856,-77.6388,65583,CPLE
405909,"Cruise Solar, LLC",NC,1.9,single-axis,ground,34.6872,-77.5451,65584,CPLE
400956,West Pemberton,NJ,7.0,fixed-tilt,ground,40.0058,-74.7304,59186,PJM
400296,Titusville Solar,NJ,4.1,single-axis,ground,40.2925,-74.8557,57815,PJM
400955,Jacobstown,NJ,5.0,fixed-tilt,ground,40.0649,-74.5829,59185,PJM
403589,"Catlin Solar 1, LLC",NY,4.0,fixed-tilt,ground,42.2851,-76.954,63372,NYIS
403813,Underhill,NY,2.0,fixed-tilt,ground,41.7137,-73.8859,63751,NYIS
404639,Kenmare - Sullivan Community College,NY,2.0,fixed-tilt,ground,41.7596,-74.6707,64030,NYIS
404826,Airport Road Solar (CSG),NY,3.4,fixed-tilt,ground,41.4283,-74.3976,65385,NYIS
404961,Dunkleman Solar,NY,5.0,single-axis,ground,42.3543,-78.8563,66219,NYIS
405914,"CEC, LLC Westtown B",NY,2.0,fixed-tilt,ground,41.3455,-74.5621,65597,NYIS
405922,456 Lower,NY,1.4,fixed-tilt,ground,41.314,-74.5267,65621,NYIS
405967,Pendleton Solar 1,NY,5.0,fixed-tilt,ground,43.0932,-78.7531,65724,NYIS
406078,Marlborough Solar,NY,2.0,fixed-tilt,ground,41.6667,-73.9691,66074,ISNE
406135,Canoga Solar,NY,5.0,single-axis,ground,42.8577,-76.7997,66212,NYIS
406136,Costanza Solar,NY,2.0,single-axis,ground,42.4642,-74.078,66213,NYIS
406142,Henrietta Solar,NY,5.0,single-axis,ground,43.0204,-77.7135,66221,NYIS
406150,Sangolqui Solar,NY,2.0,single-axis,ground,42.9471,-76.7858,66229,NYIS
406174,Summit - Cicero,NY,5.0,single-axis,ground,43.1967,-76.1157,66273,NYIS
406306,Lightstar Renewables - Project 1002,NY,2.1,single-axis,ground,41.8078,-73.9036,66732,NYIS
406147,Reid Solar,NY,4.8,single-axis,ground,43.2025,-75.4,66226,NYIS
404012,A Street 2,RI,1.6,fixed-tilt,ground,41.7974,-71.5469,64111,ISNE
405674,Kearsarge Westerly,RI,4.0,fixed-tilt,ground,41.3854,-71.7414,64781,ISNE
404175,Briarwood,SC,2.0,fixed-tilt,ground,34.1441,-82.1737,64410,DUK
404177,Gold Mine,SC,1.5,fixed-tilt,ground,34.0716,-82.2264,64412,DUK
400957,"Selmer Farm, LLC",TN,15.8,fixed-tilt,ground,35.1487,-88.5547,59188,TVA
404388,"TPE Erath Solar, LLC",TX,9.9,single-axis,ground,32.2652,-98.208,64892,ERCO
406718,AP Sunray LLC,TX,203.5,single-axis,ground,29.2836,-99.625,64258,ERCO
404812,Sun Valley Solar Project,TX,250.0,single-axis,ground,31.874,-96.9561,65303,ERCO
406848,BKV-BPP Ponder Solar,TX,2.5,single-axis,ground,33.1558,-97.2547,66571,ERCO
400633,Granite Peak Solar Plant,UT,3.0,fixed-tilt,ground,38.4025,-112.9881,58604,PACE
406829,Madison Solar (VA),VA,62.5,single-axis,ground,38.2883,-77.8406,66316,PJM
401281,Chester Power Partners,VT,2.2,fixed-tilt,ground,43.2813,-72.5986,59755,ISNE
403956,West Riverside Energy Center,WI,4.4,single-axis,ground,42.5781,-89.039,64020,MISO
400326,Improvement Dst No. 4,CA,1.1,fixed-tilt,ground,35.4028,-119.0381,57895,CISO
400141,"Sand Drag, LLC",CA,19.0,fixed-tilt,ground,35.9807,-120.1023,57361,CISO
400456,Exeter Solar,CA,3.5,fixed-tilt,ground,36.266,-119.1283,58306,CISO
400983,"Mission Solar, LLC",CA,1.5,single-axis,ground,37.2673,-120.4833,59267,CISO
401066,"Adelanto Solar II, LLC",CA,7.0,single-axis,ground,34.5538,-117.3697,59440,CISO
406335,Agriculture Capital - Legacy Packing,CA,1.6,single-axis,ground,36.4928,-119.469,66797,CISO
405829,Rancho Cordova Medical Offices,CA,1.1,fixed-tilt,ground,38.5769,-121.2946,65384,BANC
405972,"Canal Energy S23, LLC",CA,4.1,single-axis,ground,36.1759,-119.5608,65740,CISO
406307,Lost Hills Oilfield,CA,1.9,single-axis,ground,35.696,-119.8085,66733,CISO
400250,Mesquite Solar 1,AZ,170.0,fixed-tilt,ground,33.3422,-112.9199,57707,CISO
400198,AFA Solar Farm,CO,5.2,single-axis,ground,38.957,-104.8065,57554,WACM
400922,Brighton PV Solar Plant,CO,1.8,fixed-tilt,ground,39.9827,-104.941,59144,WACM
403945,Milford Solar OR,OR,3.0,fixed-tilt,ground,45.5599,-123.0715,64008,PGE
404894,Fruitland Creek Solar (CSG),OR,1.8,single-axis,ground,44.9303,-122.9369,65747,PGE
406184,"Sheridan Solar, LLC (CSG)",OR,3.0,single-axis,ground,45.1029,-123.413,66354,PGE
406217,"Blue Skies Solar, LLC",CA,1.0,single-axis,ground,34.986,-118.9041,66466,PACW
400604,Owens Corning at Bethlehem,NY,2.0,fixed-tilt,ground,42.5859,-73.8654,58550,NYIS
406822,Cutlass Solar II,TX,202.8,single-axis,ground,29.2408,-95.4217,66262,ERCO
403890,Troy Solar,IN,50.4,single-axis,ground,38.0374,-86.789,63929,MISO
402416,Antanavica Solar,MA,1.0,fixed-tilt,ground,42.2509,-71.9504,61526,ISNE
401330,CNE at Cambridge MD,MD,3.2,fixed-tilt,ground,38.5172,-76.0206,59842,PJM
401155,"FLS Solar 200, LLC",NC,4.3,fixed-tilt,ground,34.5811,-78.9445,59551,CPLE
401692,Morgan's Corner,NC,19.6,fixed-tilt,ground,36.4181,-76.3667,60422,PJM
401168,Ashley Solar Farm,NC,4.0,fixed-tilt,ground,36.1263,-80.7992,59566,DUK
400767,Warsaw Farm,NC,64.8,fixed-tilt,ground,35.0014,-78.1253,58848,CPLE
402734,Columbia Solar Power Plant,FL,74.9,single-axis,ground,29.8902,-82.6868,61982,FPC
401657,Battleboro Farm,NC,5.2,fixed-tilt,ground,36.055,-77.7422,60369,PJM
403226,Hickory Grove #1,NY,2.0,fixed-tilt,ground,42.1873,-76.8456,62831,NYIS
402503,"Chiloquin Solar, LLC",OR,9.9,fixed-tilt,ground,42.6115,-121.8626,61631,PACW
401156,"FLS Solar 170, LLC",NC,2.0,fixed-tilt,ground,34.6014,-78.9718,59552,CPLE
401110,Jacob Solar,NC,5.0,fixed-tilt,ground,36.2908,-79.6236,59503,DUK
401202,Cibola,NM,7.6,single-axis,ground,35.2558,-107.2485,59619,PNM
