T	BoM MJO RMM RMM1
    2459032.    	  -0.6935842    
    2459033.    	  -0.5877657    
    2459034.    	  -0.8959273    
    2459035.    	   -1.369039    
    2459036.    	   -1.669807    
    2459037.    	   -1.697669    
    2459038.    	   -1.680036    
    2459039.    	   -1.570545    
    2459040.    	   -1.399781    
    2459041.    	   -1.212552    
    2459042.    	  -0.7574769    
    2459043.    	  -0.5386471    
    2459044.    	  -0.4435416    
    2459045.    	  -0.5251845    
    2459046.    	  -0.4082930    
    2459047.    	  -0.2178679    
    2459048.    	  -0.2629020    
    2459049.    	  -0.5051981    
    2459050.    	  -0.8372895    
    2459051.    	  -0.9242261    
    2459052.    	  -0.7263657    
    2459053.    	  -0.7155696    
    2459054.    	  -0.6058930    
    2459055.    	  -0.4255379    
    2459056.    	  -0.3830201    
    2459057.    	  -0.2121658    
    2459058.    	   0.2092861    
    2459059.    	   0.4254336    
    2459060.    	   0.7343753    
    2459061.    	    1.088839    
    2459062.    	    1.150672    
    2459063.    	    1.001098    
    2459064.    	   0.9074431    
    2459065.    	    1.354942    
    2459066.    	    1.899207    
    2459067.    	    2.074091    
    2459068.    	    2.239676    
    2459069.    	    2.254825    
    2459070.    	    1.946105    
    2459071.    	    1.537034    
    2459072.    	    1.099365    
    2459073.    	   0.6208769    
    2459074.    	   0.2662470    
    2459075.    	  -0.1153080    
    2459076.    	  -0.4690071    
    2459077.    	   -1.025352    
    2459078.    	   -1.258057    
    2459079.    	   -1.434271    
    2459080.    	   -1.442721    
    2459081.    	   -1.283670    
    2459082.    	   -1.433916    
    2459083.    	   -1.390592    
    2459084.    	   -1.533873    
    2459085.    	   -1.808593    
    2459086.    	   -1.846200    
    2459087.    	   -1.991189    
    2459088.    	   -2.001307    
    2459089.    	   -1.695170    
    2459090.    	   -1.057503    
    2459091.    	  -0.5471972    
    2459092.    	  -0.1446518    
    2459093.    	   0.3276109    
    2459094.    	   0.5469341    
    2459095.    	   0.8767302    
    2459096.    	   0.8004116    
    2459097.    	   0.7079992    
    2459098.    	   0.7139788    
    2459099.    	   0.4188398    
    2459100.    	   0.1778596    
    2459101.    	   0.2963877    
    2459102.    	   0.6789245    
    2459103.    	   0.8624747    
    2459104.    	   0.7741641    
    2459105.    	   0.6054768    
    2459106.    	   0.5438215    
    2459107.    	   0.7077299    
    2459108.    	    1.255539    
    2459109.    	    1.545709    
    2459110.    	    1.518859    
    2459111.    	    1.219154    
    2459112.    	   0.8708606    
    2459113.    	   0.8233860    
    2459114.    	   0.9283106    
    2459115.    	    1.090127    
    2459116.    	    1.291283    
    2459117.    	    1.322513    
    2459118.    	    1.196965    
    2459119.    	    1.233535    
    2459120.    	    1.150719    
    2459121.    	    1.322001    
    2459122.    	    1.328800    
    2459123.    	    1.334459    
    2459124.    	    1.443575    
    2459125.    	    1.248685    
    2459126.    	    1.113191    
    2459127.    	   0.9686126    
    2459128.    	    1.201053    
    2459129.    	    1.275733    
    2459130.    	    1.346534    
    2459131.    	    1.574579    
    2459132.    	    1.743281    
    2459133.    	    1.737964    
    2459134.    	    1.854022    
    2459135.    	    1.954284    
    2459136.    	    2.046423    
    2459137.    	    2.409708    
    2459138.    	    2.775644    
    2459139.    	    2.630718    
    2459140.    	    2.359390    
    2459141.    	    2.148836    
    2459142.    	    2.162758    
    2459143.    	    1.982355    
    2459144.    	    1.954009    
    2459145.    	    2.036374    
    2459146.    	    1.751942    
    2459147.    	    1.530662    
    2459148.    	    1.446330    
    2459149.    	    1.122846    
    2459150.    	   0.5782385    
    2459151.    	   0.2096737    
    2459152.    	   9.3993433E-02
    2459153.    	  -0.1887143    
    2459154.    	  -0.2242839    
    2459155.    	  -3.9104458E-02
    2459156.    	  -0.1679149    
    2459157.    	  -9.3860224E-02
    2459158.    	  -0.1638062    
    2459159.    	  -0.2933600    
    2459160.    	  -0.6995302    
    2459161.    	  -0.8897630    
    2459162.    	  -0.7597092    
    2459163.    	  -0.6949708    
    2459164.    	   -1.030601    
    2459165.    	   -1.159880    
    2459166.    	   -1.188215    
    2459167.    	  -0.9175715    
    2459168.    	  -0.7938144    
    2459169.    	  -0.8758039    
    2459170.    	  -0.7488355    
    2459171.    	  -0.6713292    
    2459172.    	  -0.3723649    
    2459173.    	  -0.2306979    
    2459174.    	  -8.2139485E-02
    2459175.    	   0.2550922    
    2459176.    	   0.5641591    
    2459177.    	   0.6165236    
    2459178.    	   0.6391953    
    2459179.    	   0.8830470    
    2459180.    	   0.9980705    
    2459181.    	   0.8058506    
    2459182.    	   0.8709302    
    2459183.    	   0.8611328    
    2459184.    	   0.9260502    
    2459185.    	    1.058495    
    2459186.    	    1.021360    
    2459187.    	    1.076103    
    2459188.    	    1.101453    
    2459189.    	    1.082821    
    2459190.    	   0.8855819    
    2459191.    	   0.7665288    
    2459192.    	   0.9096858    
    2459193.    	    1.034629    
    2459194.    	    1.342692    
    2459195.    	    1.557850    
    2459196.    	    1.326267    
    2459197.    	    1.202001    
    2459198.    	   0.9283234    
    2459199.    	   0.8475301    
    2459200.    	   0.7866638    
    2459201.    	   0.6739174    
    2459202.    	   0.6443444    
    2459203.    	   0.7716268    
    2459204.    	   0.7170554    
    2459205.    	   0.6338004    
    2459206.    	   0.5326273    
    2459207.    	   0.1325947    
    2459208.    	  -3.8128208E-02
    2459209.    	  -0.1565599    
    2459210.    	  -9.9092461E-02
    2459211.    	   1.3911642E-02
    2459212.    	   9.6573427E-02
    2459213.    	   0.2807168    
    2459214.    	   0.2678656    
    2459215.    	   0.1556123    
    2459216.    	   0.1426437    
    2459217.    	   0.1949792    
    2459218.    	   0.1039153    
    2459219.    	   3.5448691E-03
    2459220.    	   9.9239953E-02
    2459221.    	   0.4375325    
    2459222.    	   0.7603765    
    2459223.    	   0.6589001    
    2459224.    	   0.6581975    
    2459225.    	   0.7056729    
    2459226.    	   0.5519274    
    2459227.    	   0.5999880    
    2459228.    	   0.6181695    
    2459229.    	   0.7759119    
    2459230.    	   0.9748554    
    2459231.    	    1.087796    
    2459232.    	   0.9991289    
    2459233.    	   0.5455644    
    2459234.    	   0.3628715    
    2459235.    	  -3.6068164E-02
    2459236.    	  -2.5892775E-03
    2459237.    	   0.2433911    
    2459238.    	   0.4134188    
    2459239.    	   0.3482684    
    2459240.    	  -3.5855572E-03
    2459241.    	  -2.8628036E-03
    2459242.    	   0.3248478    
    2459243.    	   0.5339528    
    2459244.    	    1.012305    
    2459245.    	    1.168826    
    2459246.    	    1.001797    
    2459247.    	   0.5541573    
    2459248.    	   0.5268557    
    2459249.    	   0.3934364    
    2459250.    	   0.1789321    
    2459251.    	   7.8204721E-02
    2459252.    	   9.2622295E-02
    2459253.    	  -4.2581864E-02
    2459254.    	  -0.4668271    
    2459255.    	  -0.6466857    
    2459256.    	  -0.4229925    
    2459257.    	  -6.8165496E-02
    2459258.    	  -7.4332751E-02
    2459259.    	  -0.1187104    
    2459260.    	  -0.4307415    
    2459261.    	  -0.5238073    
    2459262.    	  -0.4153476    
    2459263.    	  -0.3689169    
    2459264.    	  -0.3946750    
    2459265.    	  -0.4808196    
    2459266.    	  -0.6556242    
    2459267.    	  -0.3027105    
    2459268.    	   0.3089955    
    2459269.    	   0.6919115    
    2459270.    	   0.8732154    
    2459271.    	   0.9004569    
    2459272.    	    1.023374    
    2459273.    	   0.8236951    
    2459274.    	   0.4636614    
    2459275.    	   0.3677616    
    2459276.    	   7.1411401E-02
    2459277.    	  -0.1474190    
    2459278.    	  -0.4450974    
    2459279.    	  -0.5170203    
    2459280.    	  -0.3764406    
    2459281.    	  -0.4471873    
    2459282.    	  -0.7798177    
    2459283.    	  -0.8667381    
    2459284.    	  -0.8939703    
    2459285.    	   -1.079765    
    2459286.    	   -1.264931    
    2459287.    	   -1.396158    
    2459288.    	   -1.283086    
    2459289.    	   -1.306148    
    2459290.    	   -1.324075    
    2459291.    	   -1.460802    
    2459292.    	   -1.347037    
    2459293.    	   -1.051184    
    2459294.    	  -0.6791114    
    2459295.    	  -0.3994141    
    2459296.    	  -0.4831287    
    2459297.    	  -0.4616989    
    2459298.    	  -0.1336076    
    2459299.    	   0.1291546    
    2459300.    	   0.3913721    
    2459301.    	    1.108992    
    2459302.    	    1.515937    
    2459303.    	    1.308202    
    2459304.    	    1.446011    
    2459305.    	    1.424046    
    2459306.    	    1.479675    
    2459307.    	    1.539576    
    2459308.    	    1.457613    
    2459309.    	    1.271723    
    2459310.    	   0.9809642    
    2459311.    	   0.5707107    
    2459312.    	   0.4713629    
    2459313.    	   0.7009342    
    2459314.    	   0.5093271    
    2459315.    	   0.2923589    
    2459316.    	  -5.5241995E-02
    2459317.    	  -0.2170228    
    2459318.    	  -0.4842877    
    2459319.    	  -0.7487342    
    2459320.    	  -0.7270259    
    2459321.    	  -0.7857067    
    2459322.    	  -0.9445103    
    2459323.    	  -0.7991599    
    2459324.    	  -0.7004127    
    2459325.    	  -0.7530305    
    2459326.    	  -0.9694690    
    2459327.    	  -0.7816078    
    2459328.    	  -0.7710927    
    2459329.    	   -1.171990    
    2459330.    	   -1.790245    
    2459331.    	   -2.304693    
    2459332.    	   -2.890094    
    2459333.    	   -3.052371    
    2459334.    	   -3.273410    
    2459335.    	   -3.581596    
    2459336.    	   -3.692195    
    2459337.    	   -3.592787    
    2459338.    	   -3.264753    
    2459339.    	   -2.613872    
    2459340.    	   -1.996928    
    2459341.    	   -1.315689    
    2459342.    	  -0.5877680    
    2459343.    	   3.0883139E-02
    2459344.    	   0.5515352    
    2459345.    	   0.6454362    
    2459346.    	   0.2438833    
    2459347.    	  -0.2620316    
    2459348.    	  -0.6705534    
    2459349.    	  -0.6741050    
    2459350.    	  -0.6831481    
    2459351.    	  -0.4538240    
    2459352.    	  -4.9839757E-02
    2459353.    	   0.6190950    
    2459354.    	    1.322820    
    2459355.    	    1.627132    
    2459356.    	    1.487573    
    2459357.    	    1.554279    
    2459358.    	    1.488400    
    2459359.    	    1.315814    
    2459360.    	   0.6741418    
    2459361.    	   0.1405191    
    2459362.    	  -0.3235380    
    2459363.    	  -0.4584843    
    2459364.    	  -0.1273379    
    2459365.    	  -0.1156481    
    2459366.    	  -0.3609326    
    2459367.    	  -0.5965776    
    2459368.    	  -0.8995612    
    2459369.    	   -1.000728    
    2459370.    	  -0.6577243    
    2459371.    	  -0.6458457    
    2459372.    	  -0.5774862    
    2459373.    	  -0.6227202    
    2459374.    	  -0.6824484    
    2459375.    	  -0.6161399    
    2459376.    	  -0.3165941    
    2459377.    	  -0.4259801    
    2459378.    	  -0.8666263    
    2459379.    	   -1.075326    
    2459380.    	  -0.8750562    
    2459381.    	  -0.6828179    
    2459382.    	  -0.6773894    
    2459383.    	  -0.6885405    
    2459384.    	  -0.5982741    
    2459385.    	  -0.6728434    
    2459386.    	  -0.7188600    
    2459387.    	   -1.012563    
    2459388.    	   -1.291686    
    2459389.    	   -1.666099    
    2459390.    	   -1.389893    
    2459391.    	   -1.325973    
    2459392.    	   -1.395862    
    2459393.    	   -1.445446    
    2459394.    	   -1.611001    
    2459395.    	   -1.448694    
    2459396.    	   -1.032293    
    2459397.    	  -0.5971229    
    2459398.    	  -0.2319512    
    2459399.    	  -0.1758744    
    2459400.    	  -0.1094282    
    2459401.    	   0.1858396    
    2459402.    	   0.1919691    
    2459403.    	   2.2237971E-02
    2459404.    	  -7.8858905E-02
    2459405.    	  -8.2794771E-02
    2459406.    	  -0.1509797    
    2459407.    	  -0.2124401    
    2459408.    	  -0.1351622    
    2459409.    	   0.2784079    
    2459410.    	   0.5536518    
    2459411.    	   0.7050015    
    2459412.    	   0.8531243    
    2459413.    	    1.279010    
    2459414.    	    1.674687    
    2459415.    	    1.629801    
    2459416.    	    1.543261    
    2459417.    	    1.231393    
    2459418.    	    1.121527    
    2459419.    	   0.8140900    
    2459420.    	   0.5987094    
    2459421.    	   0.6593735    
    2459422.    	   0.7075840    
    2459423.    	   0.8059568    
    2459424.    	   0.5727929    
    2459425.    	  -1.0307028E-02
    2459426.    	  -0.6402118    
    2459427.    	   -1.138345    
    2459428.    	   -1.233474    
    2459429.    	   -1.209155    
    2459430.    	   -1.042891    
    2459431.    	  -0.8547509    
    2459432.    	  -0.5848646    
    2459433.    	  -0.7114801    
    2459434.    	  -0.7617481    
    2459435.    	  -0.8550659    
    2459436.    	   -1.001950    
    2459437.    	   -1.125029    
    2459438.    	   -1.469871    
    2459439.    	   -1.657015    
    2459440.    	   -1.654756    
    2459441.    	   -1.416379    
    2459442.    	   -1.474408    
    2459443.    	   -1.393282    
    2459444.    	   -1.157663    
    2459445.    	  -0.7417146    
    2459446.    	  -0.4274954    
    2459447.    	  -0.4121971    
    2459448.    	  -0.2848212    
    2459449.    	  -0.1854254    
    2459450.    	  -7.2912373E-02
    2459451.    	  -8.7331355E-02
    2459452.    	  -0.4039588    
    2459453.    	  -0.6822606    
    2459454.    	  -0.5619031    
    2459455.    	  -0.3898679    
    2459456.    	  -0.3573856    
    2459457.    	  -0.4363565    
    2459458.    	  -0.2728548    
    2459459.    	  -5.8584027E-02
    2459460.    	  -2.7466230E-02
    2459461.    	   0.1123820    
    2459462.    	   0.1500671    
    2459463.    	   0.4813159    
    2459464.    	   0.7640457    
    2459465.    	   0.8897464    
    2459466.    	   0.7264730    
    2459467.    	   0.2920302    
    2459468.    	   0.3007616    
    2459469.    	   0.4499424    
    2459470.    	   0.7823547    
    2459471.    	    1.031677    
    2459472.    	    1.089662    
    2459473.    	    1.059193    
    2459474.    	    1.065545    
    2459475.    	   0.8884178    
    2459476.    	   0.7461526    
    2459477.    	   0.8070847    
    2459478.    	    1.111042    
    2459479.    	    1.041156    
    2459480.    	   0.8426031    
    2459481.    	   0.7433484    
    2459482.    	   0.5673183    
    2459483.    	   0.6685956    
    2459484.    	   0.9056374    
    2459485.    	    1.110415    
    2459486.    	    1.213749    
    2459487.    	    1.166387    
    2459488.    	    1.427632    
    2459489.    	    1.559715    
    2459490.    	    1.569173    
    2459491.    	    1.584620    
    2459492.    	    1.670552    
    2459493.    	    1.722908    
    2459494.    	    1.889510    
    2459495.    	    1.950487    
    2459496.    	    1.698374    
    2459497.    	    1.406583    
    2459498.    	    1.476734    
    2459499.    	    1.599256    
    2459500.    	    1.236035    
    2459501.    	   0.9635067    
    2459502.    	   0.8288732    
    2459503.    	   0.4076597    
    2459504.    	   0.3301647    
    2459505.    	   0.2347649    
    2459506.    	  -0.1346112    
    2459507.    	  -0.3258083    
    2459508.    	  -0.5081674    
    2459509.    	  -0.4109719    
    2459510.    	  -0.3510180    
    2459511.    	  -0.4261397    
    2459512.    	  -0.3412100    
    2459513.    	  -0.5289081    
    2459514.    	  -0.7168163    
    2459515.    	  -0.8478277    
    2459516.    	  -0.8776906    
    2459517.    	   -1.075127    
    2459518.    	  -0.8574720    
    2459519.    	  -0.6514379    
    2459520.    	  -0.4800282    
    2459521.    	  -0.2278679    
    2459522.    	   5.7790879E-02
    2459523.    	   0.6224238    
    2459524.    	   0.6745771    
    2459525.    	   0.8461444    
    2459526.    	   0.7427817    
    2459527.    	   0.4546908    
    2459528.    	   0.4810697    
    2459529.    	   0.8502040    
    2459530.    	    1.007329    
    2459531.    	    1.056821    
    2459532.    	    1.117094    
    2459533.    	    1.275424    
    2459534.    	    1.291126    
    2459535.    	    1.247742    
    2459536.    	   0.9993400    
    2459537.    	    1.002553    
    2459538.    	    1.102873    
    2459539.    	    1.171685    
    2459540.    	   0.8608038    
    2459541.    	   0.5813175    
    2459542.    	   0.6743276    
    2459543.    	   0.8624963    
    2459544.    	   0.9361994    
    2459545.    	    1.099222    
    2459546.    	    1.017443    
    2459547.    	   0.9871382    
    2459548.    	   0.9807252    
    2459549.    	    1.145182    
    2459550.    	    1.286633    
    2459551.    	    1.375476    
    2459552.    	    1.285698    
    2459553.    	    1.320823    
    2459554.    	    1.178303    
    2459555.    	    1.235429    
    2459556.    	   0.9783806    
    2459557.    	   0.2990220    
    2459558.    	   0.3251765    
    2459559.    	   8.8487692E-02
    2459560.    	  -4.6767086E-02
    2459561.    	  -2.8330782E-02
    2459562.    	   0.1702120    
    2459563.    	   0.2164672    
    2459564.    	   0.3109552    
    2459565.    	   0.4637619    
    2459566.    	   0.3304244    
    2459567.    	   0.2054425    
    2459568.    	  -1.9500932E-02
    2459569.    	  -0.2213869    
    2459570.    	  -0.3796894    
    2459571.    	  -0.1660922    
    2459572.    	  -0.2907336    
    2459573.    	  -0.4722268    
    2459574.    	  -0.6343930    
    2459575.    	  -0.8197284    
    2459576.    	  -0.8474958    
    2459577.    	   -1.043121    
    2459578.    	   -1.194231    
    2459579.    	   -1.099470    
    2459580.    	   -1.255981    
    2459581.    	   -1.153662    
    2459582.    	   -1.024293    
    2459583.    	  -0.6533508    
    2459584.    	  -0.1375980    
    2459585.    	  -0.1640782    
    2459586.    	  -0.3771966    
    2459587.    	  -0.8820141    
    2459588.    	   -1.125710    
    2459589.    	   -1.132945    
    2459590.    	   -1.465740    
    2459591.    	   -1.660655    
    2459592.    	   -1.555372    
    2459593.    	   -1.172599    
    2459594.    	  -0.7854760    
    2459595.    	  -0.4844796    
    2459596.    	  -0.4109504    
    2459597.    	  -0.1811719    
    2459598.    	   0.1385393    
    2459599.    	   0.3915494    
    2459600.    	   0.4537601    
    2459601.    	   0.1216944    
    2459602.    	  -6.3726455E-02
    2459603.    	  -4.1779343E-02
    2459604.    	  -0.2493858    
    2459605.    	  -0.4973823    
    2459606.    	  -0.4433001    
    2459607.    	  -0.1893349    
    2459608.    	  -0.1811405    
    2459609.    	   0.1247804    
    2459610.    	   0.5486042    
    2459611.    	   0.6178502    
    2459612.    	   0.5777316    
    2459613.    	   0.4282912    
    2459614.    	   0.4850114    
    2459615.    	   0.4438958    
    2459616.    	   0.3286306    
    2459617.    	   0.2720466    
    2459618.    	   2.2003727E-02
    2459619.    	  -2.8929589E-02
    2459620.    	  -3.4130744E-03
    2459621.    	  -4.8390239E-02
    2459622.    	   9.0287156E-02
    2459623.    	   0.2339690    
    2459624.    	   0.2377443    
    2459625.    	   0.3005612    
    2459626.    	   0.5562116    
    2459627.    	   0.8522385    
    2459628.    	   0.7923807    
    2459629.    	   0.4944531    
    2459630.    	   0.6696507    
    2459631.    	   0.9693844    
    2459632.    	    1.408231    
    2459633.    	    1.167062    
    2459634.    	   0.8582721    
    2459635.    	   0.8979476    
    2459636.    	   0.8260440    
    2459637.    	   0.7075279    
    2459638.    	   0.7984713    
    2459639.    	   0.6562181    
    2459640.    	   0.6024931    
    2459641.    	   0.4502876    
    2459642.    	   0.2619074    
    2459643.    	   0.1957330    
    2459644.    	   0.3419219    
    2459645.    	   0.1398498    
    2459646.    	   9.8299105E-03
    2459647.    	  -0.2365761    
    2459648.    	  -0.4991042    
    2459649.    	  -0.8333389    
    2459650.    	   -1.067103    
    2459651.    	   -1.047279    
    2459652.    	   -1.019833    
    2459653.    	  -0.4939013    
    2459654.    	  -0.1823563    
    2459655.    	   9.8001705E-03
    2459656.    	   0.1969744    
    2459657.    	   0.5254270    
    2459658.    	    1.076137    
    2459659.    	    1.409198    
    2459660.    	    1.438393    
    2459661.    	    1.446954    
    2459662.    	    1.350498    
    2459663.    	    1.275724    
    2459664.    	   0.8181620    
    2459665.    	   0.3108199    
    2459666.    	   5.0723337E-02
    2459667.    	  -0.2580672    
    2459668.    	  -0.3103423    
    2459669.    	  -0.3549884    
    2459670.    	  -0.4476413    
    2459671.    	  -0.3071002    
    2459672.    	  -0.1393298    
    2459673.    	  -0.2197485    
    2459674.    	  -0.1670648    
    2459675.    	  -0.1071192    
    2459676.    	   0.3296748    
    2459677.    	   0.3504909    
    2459678.    	   0.4307843    
    2459679.    	   0.3577067    
    2459680.    	   0.2072808    
    2459681.    	  -4.3554336E-02
    2459682.    	  -0.1721345    
    2459683.    	  -0.2956290    
    2459684.    	  -0.6102328    
    2459685.    	  -0.7864833    
    2459686.    	   -1.201119    
    2459687.    	   -1.208232    
    2459688.    	   -1.147909    
    2459689.    	   -1.109374    
    2459690.    	   -1.015273    
    2459691.    	  -0.8415340    
    2459692.    	  -0.5427721    
    2459693.    	  -0.2691010    
    2459694.    	  -8.6759932E-02
    2459695.    	  -8.6834341E-02
    2459696.    	  -3.0409271E-02
    2459697.    	   0.1602779    
    2459698.    	   0.3061427    
    2459699.    	   0.3472441    
    2459700.    	   0.3536870    
    2459701.    	   4.2292599E-02
    2459702.    	  -0.1806648    
    2459703.    	  -0.6562381    
    2459704.    	  -0.9175111    
    2459705.    	   -1.083545    
    2459706.    	   -1.103028    
    2459707.    	  -0.9090211    
    2459708.    	  -0.4264269    
    2459709.    	   0.1541615    
    2459710.    	   0.7503896    
    2459711.    	    1.161673    
    2459712.    	    1.127420    
    2459713.    	   0.6521408    
    2459714.    	   8.9863211E-02
    2459715.    	  -0.1415585    
    2459716.    	  -0.5417435    
    2459717.    	   -1.061170    
    2459718.    	   -1.286678    
    2459719.    	   -1.372544    
    2459720.    	   -1.484209    
    2459721.    	   -1.220319    
    2459722.    	  -0.8709033    
    2459723.    	  -0.6059861    
    2459724.    	  -0.2530368    
    2459725.    	  -4.0421817E-03
    2459726.    	   0.4526690    
    2459727.    	   0.6067134    
    2459728.    	   0.2904199    
    2459729.    	   3.9038695E-02
    2459730.    	  -0.4571574    
    2459731.    	  -0.9278873    
    2459732.    	   -1.328888    
    2459733.    	   -1.506206    
    2459734.    	   -1.784618    
    2459735.    	   -2.169288    
    2459736.    	   -2.067138    
    2459737.    	   -1.973374    
    2459738.    	   -1.849581    
    2459739.    	   -1.599163    
    2459740.    	   -1.299941    
    2459741.    	   -1.132863    
    2459742.    	   -1.007490    
    2459743.    	   -1.049163    
    2459744.    	   -1.148231    
    2459745.    	   -1.424735    
    2459746.    	   -1.610627    
    2459747.    	   -1.837704    
    2459748.    	   -1.887107    
    2459749.    	   -1.785892    
    2459750.    	   -1.623081    
    2459751.    	   -1.036951    
    2459752.    	  -0.5874066    
    2459753.    	  -0.7949854    
    2459754.    	   -1.342681    
    2459755.    	   -1.395730    
    2459756.    	  -0.8634205    
    2459757.    	  -0.6191847    
    2459758.    	  -0.2360477    
    2459759.    	   0.2660415    
    2459760.    	   0.5731406    
    2459761.    	   0.5977529    
    2459762.    	   0.4538008    
    2459763.    	   0.8822722    
    2459764.    	    1.178617    
    2459765.    	    1.430342    
    2459766.    	    1.434514    
    2459767.    	    1.311922    
    2459768.    	    1.227707    
    2459769.    	   0.9823602    
    2459770.    	   0.7611582    
    2459771.    	   0.5191305    
    2459772.    	   0.4030821    
    2459773.    	   0.4186139    
    2459774.    	   0.6822839    
    2459775.    	   0.9573304    
    2459776.    	   0.8702785    
    2459777.    	   0.9035413    
    2459778.    	   0.6537224    
    2459779.    	   0.2554240    
    2459780.    	  -0.1827605    
    2459781.    	  -0.7825546    
    2459782.    	   -1.240837    
    2459783.    	   -1.607241    
    2459784.    	   -1.507558    
    2459785.    	   -1.477414    
    2459786.    	   -1.421274    
    2459787.    	  -0.9823441    
    2459788.    	  -0.5688431    
    2459789.    	  -0.1474233    
    2459790.    	   4.3777570E-02
    2459791.    	   0.1529191    
    2459792.    	   0.2174819    
    2459793.    	   0.4956696    
    2459794.    	   0.5939624    
    2459795.    	   0.6083643    
    2459796.    	   0.8317961    
    2459797.    	    1.106697    
    2459798.    	    1.118014    
    2459799.    	   0.7742843    
    2459800.    	   0.4372295    
    2459801.    	   0.1083780    
    2459802.    	  -0.1463187    
    2459803.    	  -0.3111164    
    2459804.    	  -0.1978990    
    2459805.    	  -0.1909208    
    2459806.    	  -0.1436040    
    2459807.    	  -7.4197643E-02
    2459808.    	  -0.1690191    
    2459809.    	  -0.4383925    
    2459810.    	  -0.5721597    
    2459811.    	  -0.5956165    
    2459812.    	  -0.7089278    
    2459813.    	  -0.8079064    
    2459814.    	  -0.7673547    
    2459815.    	   -1.035500    
    2459816.    	   -1.067038    
    2459817.    	   -1.018091    
    2459818.    	   -1.014243    
    2459819.    	  -0.9540750    
    2459820.    	  -0.9676700    
    2459821.    	  -0.6792594    
    2459822.    	  -0.3426305    
    2459823.    	  -4.7155423E-03
    2459824.    	   0.2410892    
    2459825.    	   0.4421217    
    2459826.    	   0.5468181    
    2459827.    	   0.5302992    
    2459828.    	   0.2530378    
    2459829.    	   0.3386650    
    2459830.    	   0.5378566    
    2459831.    	   0.6824532    
    2459832.    	   0.3846782    
    2459833.    	   0.1495901    
    2459834.    	   0.2771950    
    2459835.    	   0.1813370    
    2459836.    	  -3.6036927E-02
    2459837.    	  -0.4051656    
    2459838.    	  -0.4223603    
    2459839.    	  -0.1741041    
    2459840.    	  -0.1240039    
    2459841.    	  -8.6599141E-02
    2459842.    	   0.1048852    
    2459843.    	   0.3040250    
    2459844.    	   0.4204261    
    2459845.    	   0.5128826    
    2459846.    	   0.5184078    
    2459847.    	   0.6127515    
    2459848.    	   0.4448801    
    2459849.    	   0.4270493    
    2459850.    	   0.4491857    
    2459851.    	   0.3489234    
    2459852.    	   0.4636667    
    2459853.    	   0.3296880    
    2459854.    	   0.7618861    
    2459855.    	   0.9403578    
    2459856.    	   0.8596166    
    2459857.    	   0.7824565    
    2459858.    	   0.7418075    
    2459859.    	   0.9102444    
    2459860.    	    1.021803    
    2459861.    	    1.054243    
    2459862.    	    1.048260    
    2459863.    	    1.157928    
    2459864.    	    1.297808    
    2459865.    	    1.376261    
    2459866.    	    1.328167    
    2459867.    	    1.168140    
    2459868.    	   0.8949842    
    2459869.    	   0.5968187    
    2459870.    	   0.2912850    
    2459871.    	   0.3398327    
    2459872.    	   0.3423146    
    2459873.    	   0.2760915    
    2459874.    	   0.2464713    
    2459875.    	   0.2271407    
    2459876.    	   0.4253789    
    2459877.    	   0.3066308    
    2459878.    	   0.2058267    
    2459879.    	   0.2219266    
    2459880.    	   0.3758531    
    2459881.    	   0.3365277    
    2459882.    	   0.3084170    
    2459883.    	   0.4365455    
    2459884.    	   0.1526639    
    2459885.    	  -6.3748322E-02
    2459886.    	  -0.1902172    
    2459887.    	  -0.5631652    
    2459888.    	  -0.8602577    
    2459889.    	   -1.122915    
    2459890.    	   -1.145672    
    2459891.    	   -1.080900    
    2459892.    	  -0.8006142    
    2459893.    	  -0.5337852    
    2459894.    	  -0.3684159    
    2459895.    	  -0.1867832    
    2459896.    	   0.2481851    
    2459897.    	   0.6565988    
    2459898.    	   0.9781054    
    2459899.    	    1.035119    
    2459900.    	   0.9939687    
    2459901.    	    1.132138    
    2459902.    	    1.224926    
    2459903.    	    1.054971    
    2459904.    	    1.058575    
    2459905.    	    1.025138    
    2459906.    	   0.8066387    
    2459907.    	   0.5527013    
    2459908.    	  -1.7594237E-02
    2459909.    	  -0.5973121    
    2459910.    	  -0.9503776    
    2459911.    	   -1.047105    
    2459912.    	   -1.015941    
    2459913.    	  -0.7933872    
    2459914.    	  -0.7087905    
    2459915.    	  -0.3310411    
    2459916.    	  -3.6342803E-02
    2459917.    	   0.2574089    
    2459918.    	   0.2581998    
    2459919.    	   0.2983930    
    2459920.    	   0.3747880    
    2459921.    	   0.6082676    
    2459922.    	    1.082516    
    2459923.    	    1.227156    
    2459924.    	    1.125791    
    2459925.    	    1.036076    
    2459926.    	   0.8344021    
    2459927.    	   0.4914970    
    2459928.    	   0.4180452    
    2459929.    	   0.3398997    
    2459930.    	   0.3181323    
    2459931.    	   0.2845998    
    2459932.    	   9.7724637E-03
    2459933.    	   0.1754999    
    2459934.    	   0.6566139    
    2459935.    	    1.207595    
    2459936.    	    1.630462    
    2459937.    	    1.764417    
    2459938.    	    1.732922    
    2459939.    	    1.662130    
    2459940.    	    1.488492    
    2459941.    	    1.297065    
    2459942.    	    1.110525    
    2459943.    	   0.7006747    
    2459944.    	   0.3084947    
    2459945.    	   1.4359472E-02
    2459946.    	  -9.2298798E-02
