T	BoM MJO RMM RMM2
julian_day	unitless
    2460386.    	    2.662595    
    2460387.    	    2.898791    
    2460388.    	    2.872882    
    2460389.    	    2.688542    
    2460390.    	    2.325782    
    2460391.    	    1.712458    
    2460392.    	    1.049887    
    2460393.    	   0.3248729    
    2460394.    	  -0.1081769    
    2460395.    	  -0.4916674    
    2460396.    	  -0.7831409    
    2460397.    	  -0.5434684    
    2460398.    	  -0.5753986    
    2460399.    	  -0.8443603    
    2460400.    	  -0.8831286    
    2460401.    	  -0.8377992    
    2460402.    	  -0.9321161    
    2460403.    	   -1.181542    
    2460404.    	   -1.206100    
    2460405.    	   -1.252502    
    2460406.    	   -1.107674    
    2460407.    	  -0.9589744    
    2460408.    	  -0.9173653    
    2460409.    	  -0.8767236    
    2460410.    	  -0.9621576    
    2460411.    	  -0.7655752    
    2460412.    	  -0.4462583    
    2460413.    	  -0.3120999    
    2460414.    	  -0.2775963    
    2460415.    	  -7.7229336E-02
    2460416.    	   5.0582733E-02
    2460417.    	   0.1369323    
    2460418.    	  -1.4411366E-03
    2460419.    	  -0.1455353    
    2460420.    	  -0.4471841    
    2460421.    	  -0.6911206    
    2460422.    	  -0.5253318    
    2460423.    	  -0.4384366    
    2460424.    	  -0.6449051    
    2460425.    	  -0.7748325    
    2460426.    	  -0.9080774    
    2460427.    	   -1.142990    
    2460428.    	   -1.429762    
    2460429.    	   -1.431953    
    2460430.    	   -1.197185    
    2460431.    	   -1.035343    
    2460432.    	  -0.7426453    
    2460433.    	  -0.7103507    
    2460434.    	  -0.5280899    
    2460435.    	  -9.7090058E-02
    2460436.    	   0.1961062    
    2460437.    	   0.3404119    
    2460438.    	   0.1886007    
    2460439.    	   8.4101409E-03
    2460440.    	  -5.0220799E-02
    2460441.    	   5.3244833E-02
    2460442.    	  -0.2376564    
    2460443.    	  -0.3559850    
    2460444.    	  -0.6743715    
    2460445.    	  -0.7913545    
    2460446.    	  -0.9725496    
    2460447.    	   -1.121319    
    2460448.    	   -1.229187    
    2460449.    	   -1.243635    
    2460450.    	   -1.324608    
    2460451.    	   -1.416147    
    2460452.    	   -1.618349    
    2460453.    	   -1.524487    
    2460454.    	   -1.508968    
    2460455.    	   -1.410980    
    2460456.    	   -1.373749    
    2460457.    	   -1.451787    
    2460458.    	   -1.375540    
    2460459.    	   -1.101023    
    2460460.    	  -0.8754578    
    2460461.    	  -0.6334454    
    2460462.    	  -0.3455514    
    2460463.    	  -0.3015818    
    2460464.    	  -0.2886719    
    2460465.    	  -0.1113713    
    2460466.    	  -0.1077039    
    2460467.    	  -2.3361456E-03
    2460468.    	   2.4678675E-02
    2460469.    	   0.1234731    
    2460470.    	  -2.3678102E-02
    2460471.    	  -0.1798867    
    2460472.    	  -0.2415174    
    2460473.    	  -0.3051431    
    2460474.    	  -0.1314528    
    2460475.    	  -9.5994562E-02
    2460476.    	  -0.2057218    
    2460477.    	  -0.3476250    
    2460478.    	  -0.2399952    
    2460479.    	  -0.2575299    
    2460480.    	  -0.2483174    
    2460481.    	  -0.4507001    
    2460482.    	  -0.6540586    
    2460483.    	  -0.7070778    
    2460484.    	  -0.7011490    
    2460485.    	  -0.6188657    
    2460486.    	  -0.6693658    
    2460487.    	  -0.8683998    
    2460488.    	   -1.074131    
    2460489.    	   -1.134152    
    2460490.    	   -1.223526    
    2460491.    	   -1.079993    
    2460492.    	  -0.9205075    
    2460493.    	   -1.219087    
    2460494.    	   -1.403167    
    2460495.    	   -1.546910    
    2460496.    	   -1.451836    
    2460497.    	   -1.161427    
    2460498.    	   -1.050200    
    2460499.    	  -0.9591206    
    2460500.    	  -0.8522757    
    2460501.    	  -0.6280951    
    2460502.    	  -0.2407698    
    2460503.    	   0.1544146    
    2460504.    	   0.1545345    
    2460505.    	   0.2863105    
    2460506.    	  -0.1258167    
    2460507.    	   0.1352794    
    2460508.    	   0.1608892    
    2460509.    	   0.2314619    
    2460510.    	   0.6059512    
    2460511.    	   0.5870076    
    2460512.    	   0.6707171    
    2460513.    	   0.4694084    
    2460514.    	   0.3120090    
    2460515.    	   0.4890249    
    2460516.    	   0.3995794    
    2460517.    	   0.2679287    
    2460518.    	   0.2404183    
    2460519.    	   0.5120612    
    2460520.    	   0.4473614    
    2460521.    	   0.2716322    
    2460522.    	   0.1731616    
    2460523.    	   0.2373719    
    2460524.    	   0.2669336    
    2460525.    	   0.1227365    
    2460526.    	   0.2601401    
    2460527.    	   0.3638366    
    2460528.    	   0.1067068    
    2460529.    	  -9.0258844E-02
    2460530.    	  -0.3989286    
    2460531.    	  -0.3016807    
    2460532.    	  -0.4435169    
    2460533.    	  -0.4404711    
    2460534.    	  -0.6826181    
    2460535.    	  -0.7162725    
    2460536.    	  -0.8073946    
    2460537.    	  -0.9628321    
    2460538.    	  -0.9602007    
    2460539.    	   -1.459813    
    2460540.    	   -1.798370    
    2460541.    	   -1.757956    
    2460542.    	   -1.713802    
    2460543.    	   -1.920593    
    2460544.    	   -1.648864    
    2460545.    	   -1.386779    
    2460546.    	   -1.129068    
    2460547.    	  -0.9998103    
    2460548.    	   -1.027180    
    2460549.    	  -0.6886015    
    2460550.    	  -0.6604563    
    2460551.    	  -0.6020960    
    2460552.    	  -0.4292569    
    2460553.    	  -0.4663877    
    2460554.    	  -0.4114442    
    2460555.    	  -0.4646854    
    2460556.    	  -0.4350568    
    2460557.    	  -0.3422638    
    2460558.    	   9.1682702E-02
    2460559.    	   0.2630791    
    2460560.    	   0.2155928    
    2460561.    	   0.1618123    
    2460562.    	   0.3091339    
    2460563.    	   0.4703959    
    2460564.    	   0.2060458    
    2460565.    	   0.2987513    
    2460566.    	   0.6033751    
    2460567.    	   0.6737170    
    2460568.    	   0.8017035    
    2460569.    	    1.020234    
    2460570.    	    1.342457    
    2460571.    	    1.401767    
    2460572.    	    1.506671    
    2460573.    	    1.542237    
    2460574.    	    1.509252    
    2460575.    	    1.372395    
    2460576.    	    1.099395    
    2460577.    	   0.9363502    
    2460578.    	   0.7950878    
    2460579.    	   0.4444490    
    2460580.    	   0.3058830    
    2460581.    	  -3.2033094E-03
    2460582.    	  -0.3525683    
    2460583.    	  -0.4996288    
    2460584.    	  -0.5330484    
    2460585.    	  -0.5267120    
    2460586.    	  -0.6965469    
    2460587.    	  -0.7837676    
    2460588.    	   -1.033430    
    2460589.    	  -0.9692017    
    2460590.    	  -0.8534564    
    2460591.    	  -0.7251951    
    2460592.    	  -0.7717999    
    2460593.    	  -0.6075468    
    2460594.    	  -0.5067061    
    2460595.    	  -0.5157390    
    2460596.    	  -0.5456386    
    2460597.    	  -0.6446182    
    2460598.    	  -0.9004143    
    2460599.    	  -0.7457189    
    2460600.    	  -0.4671341    
    2460601.    	  -1.1968608E-02
    2460602.    	   0.4534276    
    2460603.    	   0.7894955    
    2460604.    	   0.7484897    
    2460605.    	   0.8508338    
    2460606.    	   0.9923980    
    2460607.    	    1.198594    
    2460608.    	    1.603627    
    2460609.    	    1.823865    
    2460610.    	    2.013888    
    2460611.    	    1.943506    
    2460612.    	    1.732224    
    2460613.    	    1.448061    
    2460614.    	    1.505486    
    2460615.    	    1.260607    
    2460616.    	   0.9766005    
    2460617.    	   0.6167915    
    2460618.    	   0.3462284    
    2460619.    	   0.3979305    
    2460620.    	   0.5339113    
    2460621.    	   0.4149854    
    2460622.    	  -4.6928488E-02
    2460623.    	  -0.2478434    
    2460624.    	  -0.6275739    
    2460625.    	  -0.6800280    
    2460626.    	  -0.5710999    
    2460627.    	  -0.5890029    
    2460628.    	  -0.7183371    
    2460629.    	  -0.9844113    
    2460630.    	   -1.036001    
    2460631.    	   -1.007672    
    2460632.    	   -1.224151    
    2460633.    	   -1.554112    
    2460634.    	   -1.901924    
    2460635.    	   -2.121368    
    2460636.    	   -2.140160    
    2460637.    	   -2.046757    
    2460638.    	   -1.894682    
    2460639.    	   -1.598321    
    2460640.    	   -1.334737    
    2460641.    	   -1.288402    
    2460642.    	   -1.311928    
    2460643.    	   -1.079816    
    2460644.    	  -0.8286418    
    2460645.    	  -0.4961858    
    2460646.    	  -0.3088957    
    2460647.    	  -0.4539827    
    2460648.    	  -0.3649963    
    2460649.    	  -0.3017640    
    2460650.    	  -0.1969367    
    2460651.    	   4.4089232E-02
    2460652.    	   0.2834751    
    2460653.    	   0.3953222    
    2460654.    	   0.5905768    
    2460655.    	   0.6387934    
    2460656.    	    1.027640    
    2460657.    	    1.208088    
    2460658.    	    1.186317    
    2460659.    	    1.234194    
    2460660.    	   0.9048079    
    2460661.    	   0.8120683    
    2460662.    	    1.104257    
    2460663.    	    1.140262    
    2460664.    	    1.077730    
    2460665.    	    1.159902    
    2460666.    	    1.250726    
    2460667.    	    1.228568    
    2460668.    	    1.112791    
    2460669.    	    1.140023    
    2460670.    	    1.257490    
    2460671.    	    1.268420    
    2460672.    	    1.600577    
    2460673.    	    1.350287    
    2460674.    	    1.131913    
    2460675.    	    1.219805    
    2460676.    	    1.233088    
    2460677.    	    1.034130    
    2460678.    	   0.9861732    
    2460679.    	   0.7254813    
    2460680.    	   0.5507868    
    2460681.    	   0.4752133    
    2460682.    	   0.4308069    
    2460683.    	   0.5362629    
    2460684.    	   0.5765215    
    2460685.    	   0.3401564    
    2460686.    	   0.3667881    
    2460687.    	   0.2503829    
    2460688.    	   0.2135988    
    2460689.    	  -0.1675822    
    2460690.    	  -0.3527300    
    2460691.    	  -0.6994303    
    2460692.    	  -0.9411047    
    2460693.    	   -1.171676    
    2460694.    	   -1.567924    
    2460695.    	   -2.005689    
    2460696.    	   -2.171606    
    2460697.    	   -2.212910    
    2460698.    	   -2.275560    
    2460699.    	   -2.070741    
    2460700.    	   -1.593345    
    2460701.    	   -1.139335    
    2460702.    	   -1.047146    
    2460703.    	   -1.039167    
    2460704.    	  -0.6949625    
    2460705.    	  -0.3404952    
    2460706.    	  -0.1479792    
    2460707.    	   0.3370233    
    2460708.    	   0.6893617    
    2460709.    	    1.263128    
    2460710.    	    1.608523    
    2460711.    	    1.872331    
    2460712.    	    1.849695    
    2460713.    	    1.946358    
    2460714.    	    1.967919    
    2460715.    	    1.977223    
    2460716.    	    1.955599    
    2460717.    	    1.984445    
    2460718.    	    2.103713    
    2460719.    	    2.133171    
    2460720.    	    1.981537    
    2460721.    	    1.717528    
    2460722.    	    1.466000    
    2460723.    	    1.178561    
    2460724.    	    1.331490    
    2460725.    	    1.316812    
    2460726.    	    1.044954    
    2460727.    	   0.8436704    
    2460728.    	   0.8671173    
    2460729.    	   0.5749376    
    2460730.    	   0.2859579    
    2460731.    	   6.0985569E-02
    2460732.    	  -0.2162594    
    2460733.    	   4.5703396E-02
    2460734.    	  -6.8106040E-02
    2460735.    	  -0.3005108    
    2460736.    	  -0.4027940    
    2460737.    	  -0.5043558    
    2460738.    	  -0.7356921    
    2460739.    	   -1.037310    
    2460740.    	   -1.232545    
    2460741.    	   -1.271371    
    2460742.    	   -1.434496    
    2460743.    	   -1.468520    
    2460744.    	   -1.431625    
    2460745.    	   -1.478047    
    2460746.    	   -1.291687    
    2460747.    	   -1.254321    
    2460748.    	   -1.424748    
    2460749.    	   -1.502779    
    2460750.    	   -1.249239    
    2460751.    	   -1.031741    
    2460752.    	   -1.101601    
    2460753.    	  -0.7081258    
    2460754.    	  -0.1680026    
    2460755.    	   9.5057607E-02
    2460756.    	   0.5604535    
    2460757.    	   0.7849146    
    2460758.    	    1.009600    
    2460759.    	   0.9423543    
    2460760.    	   0.7040582    
    2460761.    	   0.6420991    
    2460762.    	   0.5089973    
    2460763.    	   0.4581038    
    2460764.    	   0.5220208    
    2460765.    	   0.4139463    
    2460766.    	   0.5032777    
    2460767.    	   0.4469108    
    2460768.    	   0.3014217    
    2460769.    	   0.1480410    
    2460770.    	   0.1662220    
    2460771.    	   0.3060945    
    2460772.    	   0.1515209    
    2460773.    	  -9.4361186E-02
    2460774.    	  -0.3217613    
    2460775.    	  -0.4968745    
    2460776.    	  -0.4880998    
    2460777.    	  -0.5792085    
    2460778.    	  -0.1507822    
    2460779.    	   7.9966210E-02
    2460780.    	   0.2428713    
    2460781.    	   0.1453524    
    2460782.    	   0.4142846    
    2460783.    	   0.6333722    
    2460784.    	   0.8021825    
    2460785.    	   0.7976635    
    2460786.    	   0.8129709    
    2460787.    	   0.6930861    
    2460788.    	   0.9857748    
    2460789.    	    1.268070    
    2460790.    	    1.203254    
    2460791.    	    1.160805    
    2460792.    	   0.8948568    
    2460793.    	   0.8060011    
    2460794.    	   0.7727665    
    2460795.    	   0.7167099    
    2460796.    	   0.4947001    
    2460797.    	   0.4637574    
    2460798.    	   0.3374723    
