date,global,nhem,shem,tropics,arctic,antarctic,land,ocean,americas,eurafrica,asiapacific
1993-12-25,-0.266,-0.342,-0.188,-0.169,-2.903,-0.287,,-0.266,-0.466,-0.097,-0.026
1993-12-26,-0.373,-0.519,-0.223,-0.167,-2.679,-0.405,,-0.373,-0.534,-0.024,-0.361
1993-12-27,-0.441,-0.578,-0.299,-0.146,-2.444,-0.558,,-0.441,-0.598,0.102,-0.543
1993-12-28,-0.399,-0.509,-0.286,-0.098,-2.361,-0.581,,-0.399,-0.591,0.204,-0.466
1993-12-29,-0.285,-0.362,-0.206,-0.022,-2.113,-0.391,,-0.285,-0.498,0.177,-0.196
1993-12-30,-0.271,-0.372,-0.167,-0.06,-2.383,-0.18,,-0.271,-0.443,0.198,-0.242
1993-12-31,-0.319,-0.466,-0.168,-0.077,-2.759,-0.467,,-0.319,-0.438,0.192,-0.361
1994-01-01,-0.344,-0.534,-0.148,-0.079,-3.208,-0.757,,-0.344,-0.436,0.229,-0.445
1994-01-02,-0.279,-0.418,-0.136,-0.034,-2.912,-0.528,,-0.279,-0.514,0.21,-0.194
1994-01-03,-0.266,-0.312,-0.22,-0.073,-2.14,-0.532,,-0.266,-0.61,0.155,0.019
1994-01-04,-0.334,-0.443,-0.222,-0.1,-1.75,-0.304,,-0.334,-0.662,0.069,-0.189
1994-01-05,-0.378,-0.56,-0.19,-0.148,-2.168,-0.168,,-0.378,-0.662,-0.174,-0.198
1994-01-06,-0.423,-0.626,-0.214,-0.158,-2.823,-0.319,,-0.423,-0.687,-0.207,-0.251
1994-01-07,-0.428,-0.63,-0.221,-0.154,-2.187,-0.313,,-0.428,-0.782,-0.065,-0.267
1994-01-08,-0.434,-0.584,-0.28,-0.143,-1.6,-0.426,,-0.434,-0.851,-0.065,-0.276
1994-01-09,-0.466,-0.587,-0.342,-0.107,-1.713,-0.79,,-0.466,-0.889,0.002,-0.339
1994-01-10,-0.438,-0.541,-0.332,-0.165,-2.022,-1.181,,-0.438,-0.723,0.053,-0.414
1994-01-11,-0.41,-0.535,-0.282,-0.163,-2.913,-1.393,,-0.41,-0.631,0.045,-0.364
1994-01-12,-0.386,-0.54,-0.227,-0.147,-3.176,-1.126,,-0.386,-0.506,0.019,-0.405
1994-01-13,-0.435,-0.623,-0.241,-0.138,-3.158,-1.077,,-0.435,-0.487,0.065,-0.552
1994-01-14,-0.502,-0.796,-0.2,-0.181,-3.512,-1.087,,-0.502,-0.518,0.069,-0.701
1994-01-15,-0.61,-0.96,-0.25,-0.325,-3.134,-1.333,,-0.61,-0.707,-0.243,-0.633
1994-01-16,-0.702,-1.106,-0.287,-0.323,-2.661,-1.254,,-0.702,-0.891,-0.482,-0.571
1994-01-17,-0.675,-1.103,-0.236,-0.294,-2.39,-0.652,,-0.675,-0.959,-0.396,-0.478
1994-01-18,-0.613,-1.043,-0.171,-0.233,-2.321,-0.259,,-0.613,-0.891,-0.251,-0.464
1994-01-19,-0.626,-1.062,-0.177,-0.222,-2.456,-0.001,,-0.626,-0.924,-0.229,-0.494
1994-01-20,-0.583,-0.967,-0.189,-0.193,-2.085,-0.216,,-0.583,-0.863,-0.205,-0.485
1994-01-21,-0.485,-0.727,-0.237,-0.151,-1.394,-0.279,,-0.485,-0.725,-0.298,-0.413
1994-01-22,-0.396,-0.538,-0.251,-0.108,-1.584,-0.472,,-0.396,-0.61,-0.116,-0.408
1994-01-23,-0.337,-0.47,-0.2,-0.074,-2.571,-0.57,,-0.337,-0.486,0.037,-0.371
1994-01-24,-0.27,-0.349,-0.189,-0.052,-2.824,-0.632,,-0.27,-0.356,-0.008,-0.19
1994-01-25,-0.211,-0.229,-0.193,-0.015,-2.843,-0.597,,-0.211,-0.245,-0.151,-0.027
1994-01-26,-0.235,-0.239,-0.232,-0.019,-2.852,-0.662,,-0.235,-0.316,-0.204,-0.0
1994-01-27,-0.184,-0.134,-0.236,-0.041,-2.907,-0.569,,-0.184,-0.338,-0.068,0.066
1994-01-28,-0.108,0.007,-0.227,-0.006,-3.272,-0.683,,-0.108,-0.276,0.174,0.068
1994-01-29,-0.156,-0.077,-0.238,-0.102,-3.298,-0.74,,-0.156,-0.26,0.126,-0.016
1994-01-30,-0.305,-0.331,-0.278,-0.23,-3.135,-0.913,,-0.305,-0.391,-0.236,-0.042
1994-01-31,-0.431,-0.567,-0.292,-0.309,-2.542,-1.166,,-0.431,-0.646,-0.482,0.028
1994-02-01,-0.475,-0.655,-0.29,-0.342,-0.85,-1.293,,-0.475,-0.71,-0.812,0.13
1994-02-02,-0.477,-0.654,-0.296,-0.334,0.59,-1.218,,-0.477,-0.64,-0.978,-0.024
1994-02-03,-0.444,-0.628,-0.255,-0.296,0.872,-0.977,,-0.444,-0.522,-1.088,-0.069
1994-02-04,-0.406,-0.531,-0.279,-0.272,0.687,-0.909,,-0.406,-0.39,-1.142,-0.063
1994-02-05,-0.353,-0.366,-0.34,-0.207,0.914,-0.991,,-0.353,-0.485,-0.94,0.112
1994-02-06,-0.374,-0.378,-0.37,-0.157,1.146,-1.312,,-0.374,-0.633,-0.891,0.25
1994-02-07,-0.433,-0.545,-0.317,-0.153,0.926,-1.125,,-0.433,-0.762,-0.929,0.238
1994-02-08,-0.512,-0.709,-0.31,-0.132,0.921,-1.183,,-0.512,-0.839,-1.078,0.201
1994-02-09,-0.68,-1.001,-0.35,-0.167,0.601,-1.499,,-0.68,-0.949,-1.313,-0.02
1994-02-10,-0.788,-1.154,-0.414,-0.232,0.57,-1.405,,-0.788,-0.893,-1.454,-0.426
1994-02-11,-0.778,-1.146,-0.401,-0.241,1.059,-1.211,,-0.778,-0.821,-1.448,-0.576
1994-02-12,-0.796,-1.146,-0.437,-0.274,1.067,-1.299,,-0.796,-0.752,-1.675,-0.564
1994-02-13,-0.771,-1.117,-0.416,-0.275,0.782,-1.557,,-0.771,-0.657,-1.862,-0.501
1994-02-14,-0.703,-1.0,-0.399,-0.222,0.172,-1.425,,-0.703,-0.576,-1.639,-0.462
1994-02-15,-0.626,-0.839,-0.407,-0.208,-1.317,-1.449,,-0.626,-0.415,-1.41,-0.341
1994-02-16,-0.514,-0.598,-0.428,-0.162,-2.342,-1.578,,-0.514,-0.276,-1.128,-0.22
1994-02-17,-0.542,-0.595,-0.486,-0.161,-3.116,-1.565,,-0.542,-0.314,-1.008,-0.321
1994-02-18,-0.589,-0.701,-0.475,-0.212,-3.71,-1.472,,-0.589,-0.402,-0.927,-0.422
1994-02-19,-0.617,-0.798,-0.432,-0.205,-3.348,-1.625,,-0.617,-0.459,-0.818,-0.492
1994-02-20,-0.666,-0.905,-0.421,-0.215,-2.562,-1.67,,-0.666,-0.488,-0.86,-0.612
1994-02-21,-0.726,-1.05,-0.394,-0.296,-2.192,-1.407,,-0.726,-0.485,-0.924,-0.848
1994-02-22,-0.778,-1.198,-0.346,-0.333,-2.171,-1.268,,-0.778,-0.531,-0.914,-0.957
1994-02-23,-0.787,-1.239,-0.324,-0.331,-2.599,-1.286,,-0.787,-0.732,-0.847,-0.825
1994-02-24,-0.771,-1.173,-0.358,-0.364,-2.724,-1.459,,-0.771,-0.895,-0.849,-0.603
1994-02-25,-0.72,-1.03,-0.4,-0.342,-2.546,-1.768,,-0.72,-0.807,-0.631,-0.588
1994-02-26,-0.717,-0.997,-0.429,-0.323,-2.997,-2.056,,-0.717,-0.684,-0.552,-0.689
1994-02-27,-0.75,-0.998,-0.495,-0.284,-3.836,-2.142,,-0.75,-0.667,-0.514,-0.818
1994-02-28,-0.798,-1.005,-0.586,-0.251,-4.427,-2.358,,-0.798,-0.555,-0.678,-0.909
1994-03-01,-0.773,-0.961,-0.579,-0.3,-4.093,-1.979,,-0.773,-0.511,-0.655,-0.937
1994-03-02,-0.732,-0.879,-0.581,-0.311,-3.585,-1.976,,-0.732,-0.456,-0.574,-0.941
1994-03-03,-0.679,-0.79,-0.566,-0.334,-3.017,-2.165,,-0.679,-0.328,-0.582,-0.885
1994-03-04,-0.57,-0.6,-0.539,-0.349,-2.636,-1.909,,-0.57,-0.127,-0.502,-0.829
1994-03-05,-0.491,-0.44,-0.543,-0.348,-1.987,-1.868,,-0.491,0.021,-0.465,-0.806
1994-03-06,-0.522,-0.53,-0.513,-0.332,-1.277,-1.519,,-0.522,-0.137,-0.506,-0.784
1994-03-07,-0.496,-0.574,-0.416,-0.285,-0.98,-0.629,,-0.496,-0.239,-0.428,-0.854
1994-03-08,-0.49,-0.643,-0.332,-0.216,-1.122,-0.468,,-0.49,-0.317,-0.315,-0.916
1994-03-09,-0.46,-0.641,-0.274,-0.162,-0.712,-0.825,,-0.46,-0.282,-0.221,-0.873
1994-03-10,-0.469,-0.628,-0.306,-0.217,0.048,-1.318,,-0.469,-0.297,-0.311,-0.759
1994-03-11,-0.458,-0.604,-0.308,-0.26,0.023,-1.166,,-0.458,-0.315,-0.395,-0.629
1994-03-12,-0.471,-0.608,-0.33,-0.239,-0.38,-1.438,,-0.471,-0.321,-0.427,-0.519
1994-03-13,-0.466,-0.531,-0.4,-0.237,-0.551,-1.953,,-0.466,-0.193,-0.506,-0.49
1994-03-14,-0.418,-0.406,-0.43,-0.3,-0.899,-2.108,,-0.418,-0.138,-0.492,-0.388
1994-03-15,-0.361,-0.304,-0.419,-0.304,-1.38,-1.918,,-0.361,-0.148,-0.464,-0.248
1994-03-16,-0.366,-0.325,-0.407,-0.279,-2.142,-1.83,,-0.366,-0.132,-0.487,-0.332
1994-03-17,-0.352,-0.34,-0.365,-0.314,-2.667,-1.543,,-0.352,-0.242,-0.425,-0.309
1994-03-18,-0.268,-0.224,-0.314,-0.275,-2.356,-0.982,,-0.268,-0.199,-0.286,-0.264
1994-03-19,-0.184,-0.115,-0.255,-0.217,-1.988,-0.57,,-0.184,-0.068,-0.244,-0.227
1994-03-20,-0.228,-0.178,-0.279,-0.164,-2.102,-0.813,,-0.228,-0.073,-0.294,-0.269
1994-03-21,-0.323,-0.302,-0.344,-0.113,-2.647,-1.792,,-0.323,-0.114,-0.35,-0.357
1994-03-22,-0.407,-0.432,-0.381,-0.135,-2.758,-2.449,,-0.407,-0.209,-0.323,-0.46
1994-03-23,-0.454,-0.514,-0.391,-0.16,-2.411,-3.004,,-0.454,-0.251,-0.094,-0.686
1994-03-24,-0.422,-0.477,-0.366,-0.179,-2.015,-2.689,,-0.422,-0.175,0.025,-0.768
1994-03-25,-0.423,-0.484,-0.361,-0.115,-1.899,-2.283,,-0.423,-0.238,0.049,-0.716
1994-03-26,-0.414,-0.423,-0.404,-0.174,-2.188,-2.346,,-0.414,-0.319,-0.009,-0.543
1994-03-27,-0.401,-0.429,-0.372,-0.226,-2.237,-1.996,,-0.401,-0.341,-0.088,-0.48
1994-03-28,-0.379,-0.424,-0.333,-0.229,-1.551,-1.334,,-0.379,-0.382,-0.147,-0.373
1994-03-29,-0.287,-0.286,-0.288,-0.189,-0.982,-0.766,,-0.287,-0.313,-0.119,-0.189
1994-03-30,-0.224,-0.157,-0.294,-0.157,-0.626,-0.943,,-0.224,-0.34,0.0,-0.105
1994-03-31,-0.156,-0.077,-0.237,-0.167,-0.385,-0.87,,-0.156,-0.337,0.064,-0.052
1994-04-01,-0.124,-0.102,-0.147,-0.15,-0.122,0.271,,-0.124,-0.203,0.05,-0.244
1994-04-02,-0.131,-0.157,-0.104,-0.153,0.438,1.227,,-0.131,-0.1,-0.081,-0.431
1994-04-03,-0.227,-0.284,-0.168,-0.238,1.167,0.921,,-0.227,-0.217,-0.291,-0.411
1994-04-04,-0.209,-0.275,-0.141,-0.255,1.594,0.995,,-0.209,-0.215,-0.426,-0.222
1994-04-05,-0.2,-0.223,-0.177,-0.312,1.498,0.946,,-0.2,-0.271,-0.363,-0.071
1994-04-06,-0.305,-0.343,-0.267,-0.333,0.6,0.904,,-0.305,-0.389,-0.265,-0.227
1994-04-07,-0.347,-0.431,-0.262,-0.307,-0.066,1.556,,-0.347,-0.506,-0.194,-0.338
1994-04-08,-0.36,-0.527,-0.187,-0.309,-0.919,2.414,,-0.36,-0.591,-0.237,-0.37
1994-04-09,-0.399,-0.595,-0.197,-0.28,-1.663,2.215,,-0.399,-0.611,-0.264,-0.438
1994-04-10,-0.413,-0.583,-0.239,-0.256,-1.913,1.488,,-0.413,-0.596,-0.13,-0.55
1994-04-11,-0.426,-0.551,-0.298,-0.251,-2.31,1.529,,-0.426,-0.512,-0.057,-0.724
1994-04-12,-0.435,-0.519,-0.349,-0.302,-2.604,0.844,,-0.435,-0.391,-0.087,-0.779
1994-04-13,-0.4,-0.519,-0.277,-0.333,-2.691,0.796,,-0.4,-0.327,-0.06,-0.764
1994-04-14,-0.359,-0.465,-0.25,-0.361,-2.161,0.607,,-0.359,-0.302,-0.13,-0.645
1994-04-15,-0.317,-0.386,-0.246,-0.316,-1.888,0.127,,-0.317,-0.313,-0.077,-0.45
1994-04-16,-0.286,-0.382,-0.188,-0.229,-1.9,0.23,,-0.286,-0.222,-0.114,-0.455
1994-04-17,-0.252,-0.333,-0.169,-0.209,-2.293,0.759,,-0.252,-0.056,-0.183,-0.521
1994-04-18,-0.238,-0.248,-0.227,-0.177,-2.621,0.945,,-0.238,-0.084,-0.083,-0.566
1994-04-19,-0.225,-0.19,-0.262,-0.161,-2.424,1.382,,-0.225,-0.141,-0.088,-0.49
1994-04-20,-0.217,-0.177,-0.258,-0.192,-1.698,1.736,,-0.217,-0.084,-0.171,-0.482
1994-04-21,-0.168,-0.156,-0.18,-0.164,-0.911,1.585,,-0.168,0.063,-0.132,-0.537
1994-04-22,-0.146,-0.148,-0.145,-0.133,-0.356,1.219,,-0.146,0.05,0.008,-0.58
1994-04-23,-0.153,-0.151,-0.156,-0.093,0.018,0.841,,-0.153,-0.039,0.128,-0.546
1994-04-24,-0.136,-0.107,-0.165,-0.087,-0.157,0.407,,-0.136,-0.059,0.151,-0.437
1994-04-25,-0.147,-0.15,-0.143,-0.077,-0.449,-0.261,,-0.147,0.004,-0.007,-0.387
1994-04-26,-0.201,-0.299,-0.101,-0.127,-0.929,-0.421,,-0.201,-0.072,-0.241,-0.334
1994-04-27,-0.311,-0.438,-0.18,-0.202,-0.998,-1.33,,-0.311,-0.273,-0.349,-0.262
1994-04-28,-0.376,-0.451,-0.3,-0.227,-0.785,-2.581,,-0.376,-0.431,-0.268,-0.166
1994-04-29,-0.354,-0.337,-0.372,-0.249,-0.858,-3.477,,-0.354,-0.37,-0.218,-0.03
1994-04-30,-0.352,-0.358,-0.346,-0.263,-0.551,-3.767,,-0.352,-0.242,-0.462,0.097
1994-05-01,-0.432,-0.455,-0.408,-0.281,-0.223,-4.25,,-0.432,-0.15,-0.752,0.033
1994-05-02,-0.488,-0.503,-0.473,-0.28,-0.045,-4.168,,-0.488,-0.146,-0.945,-0.061
1994-05-03,-0.426,-0.4,-0.454,-0.229,-0.023,-3.695,,-0.426,-0.105,-0.891,-0.003
1994-05-04,-0.373,-0.397,-0.349,-0.226,-0.382,-2.692,,-0.373,-0.089,-0.795,-0.002
1994-05-05,-0.316,-0.373,-0.257,-0.25,-0.915,-1.815,,-0.316,-0.023,-0.73,0.016
1994-05-06,-0.289,-0.348,-0.228,-0.275,-0.964,-1.259,,-0.289,0.01,-0.78,-0.007
1994-05-07,-0.272,-0.308,-0.235,-0.233,-1.163,-1.336,,-0.272,0.011,-0.686,-0.007
1994-05-08,-0.297,-0.318,-0.276,-0.221,-1.216,-2.034,,-0.297,-0.062,-0.451,-0.112
1994-05-09,-0.355,-0.307,-0.403,-0.202,-1.062,-2.505,,-0.355,-0.122,-0.3,-0.333
1994-05-10,-0.431,-0.322,-0.543,-0.204,-1.076,-2.898,,-0.431,-0.136,-0.345,-0.483
1994-05-11,-0.473,-0.315,-0.635,-0.233,-1.085,-3.424,,-0.473,-0.1,-0.434,-0.527
1994-05-12,-0.502,-0.306,-0.703,-0.245,-1.226,-4.005,,-0.502,-0.07,-0.532,-0.475
1994-05-13,-0.565,-0.364,-0.772,-0.301,-1.314,-4.554,,-0.565,-0.175,-0.673,-0.388
1994-05-14,-0.571,-0.378,-0.768,-0.302,-1.158,-4.673,,-0.571,-0.201,-0.66,-0.348
1994-05-15,-0.516,-0.354,-0.682,-0.315,-1.0,-3.402,,-0.516,-0.102,-0.546,-0.453
1994-05-16,-0.486,-0.407,-0.567,-0.321,-0.911,-3.138,,-0.486,-0.052,-0.448,-0.521
1994-05-17,-0.421,-0.375,-0.469,-0.235,-0.807,-2.74,,-0.421,-0.002,-0.253,-0.503
1994-05-18,-0.41,-0.431,-0.389,-0.272,-0.73,-2.448,,-0.41,-0.032,-0.312,-0.423
1994-05-19,-0.427,-0.461,-0.391,-0.244,-0.898,-2.948,,-0.427,-0.049,-0.382,-0.356
1994-05-20,-0.443,-0.476,-0.409,-0.244,-1.212,-3.05,,-0.443,-0.131,-0.289,-0.429
1994-05-21,-0.375,-0.446,-0.302,-0.25,-1.143,-2.142,,-0.375,-0.144,-0.138,-0.52
1994-05-22,-0.262,-0.318,-0.204,-0.174,-0.872,-1.277,,-0.262,-0.023,-0.039,-0.566
1994-05-23,-0.161,-0.216,-0.105,-0.159,-0.767,-0.369,,-0.161,0.118,-0.179,-0.44
1994-05-24,-0.134,-0.156,-0.112,-0.131,-0.804,-0.417,,-0.134,0.13,-0.253,-0.313
1994-05-25,-0.172,-0.213,-0.13,-0.166,-0.902,-0.071,,-0.172,0.069,-0.278,-0.308
1994-05-26,-0.254,-0.311,-0.195,-0.169,-1.029,0.337,,-0.254,-0.137,-0.316,-0.319
1994-05-27,-0.31,-0.334,-0.286,-0.208,-0.988,0.575,,-0.31,-0.323,-0.348,-0.301
1994-05-28,-0.384,-0.362,-0.407,-0.274,-0.895,-0.096,,-0.384,-0.415,-0.416,-0.312
1994-05-29,-0.355,-0.307,-0.404,-0.251,-1.066,-0.27,,-0.355,-0.437,-0.426,-0.132
1994-05-30,-0.31,-0.236,-0.386,-0.305,-0.937,-0.034,,-0.31,-0.361,-0.407,-0.11
1994-05-31,-0.231,-0.152,-0.311,-0.264,-0.698,-0.525,,-0.231,-0.226,-0.305,-0.128
1994-06-01,-0.2,-0.118,-0.284,-0.24,-0.353,-1.044,,-0.2,-0.13,-0.314,-0.114
1994-06-02,-0.212,-0.167,-0.26,-0.241,-0.206,-1.519,,-0.212,-0.102,-0.462,-0.065
1994-06-03,-0.207,-0.177,-0.237,-0.211,-0.087,-1.805,,-0.207,0.002,-0.525,-0.127
1994-06-04,-0.141,-0.075,-0.209,-0.15,0.004,-1.992,,-0.141,0.085,-0.471,-0.055
1994-06-05,-0.099,-0.026,-0.173,-0.142,-0.004,-1.469,,-0.099,0.173,-0.486,-0.073
1994-06-06,-0.136,-0.015,-0.26,-0.155,-0.177,-1.255,,-0.136,0.178,-0.498,-0.18
1994-06-07,-0.248,-0.049,-0.453,-0.181,-0.289,-1.57,,-0.248,0.022,-0.512,-0.236
1994-06-08,-0.296,-0.131,-0.466,-0.25,-0.463,-1.033,,-0.296,-0.098,-0.55,-0.229
1994-06-09,-0.294,-0.151,-0.442,-0.296,-0.306,-0.96,,-0.294,-0.109,-0.652,-0.227
1994-06-10,-0.277,-0.22,-0.337,-0.303,-0.665,-0.656,,-0.277,-0.039,-0.691,-0.23
1994-06-11,-0.292,-0.279,-0.306,-0.362,-0.812,-0.202,,-0.292,0.013,-0.765,-0.236
1994-06-12,-0.324,-0.313,-0.335,-0.394,-0.941,-0.443,,-0.324,-0.059,-0.714,-0.283
1994-06-13,-0.316,-0.338,-0.293,-0.367,-1.058,0.244,,-0.316,-0.084,-0.646,-0.34
1994-06-14,-0.224,-0.328,-0.117,-0.319,-0.692,1.956,,-0.224,-0.043,-0.695,-0.344
1994-06-15,-0.183,-0.316,-0.046,-0.282,-0.287,2.425,,-0.183,0.028,-0.769,-0.344
1994-06-16,-0.193,-0.35,-0.032,-0.243,-0.258,2.306,,-0.193,0.058,-0.916,-0.325
1994-06-17,-0.185,-0.373,0.008,-0.273,-0.51,2.64,,-0.185,0.088,-0.928,-0.297
1994-06-18,-0.182,-0.381,0.023,-0.331,-0.724,2.716,,-0.182,0.048,-0.825,-0.296
1994-06-19,-0.206,-0.366,-0.041,-0.345,-0.799,1.915,,-0.206,0.048,-0.85,-0.236
1994-06-20,-0.181,-0.314,-0.044,-0.29,-0.822,1.64,,-0.181,0.05,-0.699,-0.241
1994-06-21,-0.183,-0.327,-0.034,-0.285,-0.89,1.649,,-0.183,-0.02,-0.614,-0.267
1994-06-22,-0.203,-0.321,-0.083,-0.275,-0.915,1.062,,-0.203,-0.104,-0.581,-0.191
1994-06-23,-0.184,-0.238,-0.128,-0.277,-0.799,0.55,,-0.184,-0.14,-0.578,-0.048
1994-06-24,-0.191,-0.285,-0.094,-0.286,-0.617,0.936,,-0.191,-0.165,-0.609,-0.081
1994-06-25,-0.296,-0.341,-0.251,-0.381,-0.225,0.82,,-0.296,-0.335,-0.635,-0.183
1994-06-26,-0.361,-0.336,-0.388,-0.486,0.013,0.839,,-0.361,-0.532,-0.537,-0.278
1994-06-27,-0.382,-0.315,-0.451,-0.502,0.073,0.546,,-0.382,-0.562,-0.519,-0.335
1994-06-28,-0.338,-0.264,-0.414,-0.478,0.034,0.519,,-0.338,-0.412,-0.62,-0.318
1994-06-29,-0.298,-0.273,-0.324,-0.47,-0.178,0.92,,-0.298,-0.231,-0.781,-0.333
1994-06-30,-0.24,-0.304,-0.174,-0.43,-0.328,1.406,,-0.24,-0.103,-0.878,-0.29
1994-07-01,-0.259,-0.338,-0.177,-0.465,-0.393,1.053,,-0.259,-0.048,-0.981,-0.331
1994-07-02,-0.239,-0.311,-0.166,-0.491,-0.324,1.025,,-0.239,-0.144,-0.852,-0.278
1994-07-03,-0.228,-0.331,-0.121,-0.508,-0.197,1.617,,-0.228,-0.306,-0.641,-0.239
1994-07-04,-0.244,-0.337,-0.149,-0.48,0.263,1.229,,-0.244,-0.386,-0.523,-0.158
1994-07-05,-0.26,-0.339,-0.18,-0.419,0.561,0.513,,-0.26,-0.374,-0.576,-0.054
1994-07-06,-0.293,-0.391,-0.192,-0.392,0.289,0.627,,-0.293,-0.391,-0.594,-0.113
1994-07-07,-0.323,-0.404,-0.24,-0.356,0.067,0.037,,-0.323,-0.341,-0.622,-0.2
1994-07-08,-0.313,-0.341,-0.285,-0.365,0.4,-0.116,,-0.313,-0.437,-0.572,-0.149
1994-07-09,-0.317,-0.27,-0.366,-0.362,0.619,-0.474,,-0.317,-0.598,-0.422,-0.079
1994-07-10,-0.339,-0.247,-0.433,-0.428,0.585,-0.571,,-0.339,-0.627,-0.32,-0.135
1994-07-11,-0.321,-0.232,-0.413,-0.377,0.446,-0.217,,-0.321,-0.513,-0.274,-0.253
1994-07-12,-0.289,-0.248,-0.331,-0.359,-0.136,0.342,,-0.289,-0.33,-0.384,-0.303
1994-07-13,-0.268,-0.32,-0.215,-0.352,-0.692,1.307,,-0.268,-0.244,-0.508,-0.284
1994-07-14,-0.214,-0.358,-0.066,-0.367,-0.793,2.26,,-0.214,-0.245,-0.613,-0.237
1994-07-15,-0.181,-0.36,0.002,-0.33,-0.573,2.638,,-0.181,-0.187,-0.673,-0.188
1994-07-16,-0.177,-0.35,0.002,-0.289,-0.486,2.345,,-0.177,-0.176,-0.618,-0.161
1994-07-17,-0.169,-0.33,-0.004,-0.277,-0.641,2.03,,-0.169,-0.122,-0.562,-0.172
1994-07-18,-0.224,-0.343,-0.102,-0.278,-0.7,1.489,,-0.224,-0.221,-0.504,-0.234
1994-07-19,-0.273,-0.341,-0.204,-0.28,-0.183,0.373,,-0.273,-0.135,-0.48,-0.317
1994-07-20,-0.273,-0.309,-0.236,-0.26,0.081,-0.084,,-0.273,0.018,-0.436,-0.367
1994-07-21,-0.293,-0.312,-0.274,-0.293,0.0,-0.33,,-0.293,0.018,-0.455,-0.389
1994-07-22,-0.352,-0.293,-0.413,-0.311,-0.099,-1.31,,-0.352,-0.094,-0.409,-0.356
1994-07-23,-0.442,-0.267,-0.621,-0.359,-0.318,-2.488,,-0.442,-0.255,-0.313,-0.417
1994-07-24,-0.449,-0.226,-0.678,-0.346,-0.299,-2.874,,-0.449,-0.286,-0.27,-0.38
1994-07-25,-0.387,-0.196,-0.584,-0.256,-0.331,-2.37,,-0.387,-0.233,-0.219,-0.335
1994-07-26,-0.366,-0.205,-0.531,-0.222,-0.559,-1.805,,-0.366,-0.318,-0.256,-0.313
1994-07-27,-0.317,-0.268,-0.367,-0.188,-0.556,-0.834,,-0.317,-0.294,-0.375,-0.295
1994-07-28,-0.343,-0.347,-0.339,-0.238,-0.371,-0.896,,-0.343,-0.231,-0.513,-0.378
1994-07-29,-0.37,-0.364,-0.375,-0.275,-0.663,-1.128,,-0.37,-0.259,-0.512,-0.443
1994-07-30,-0.331,-0.335,-0.328,-0.315,-0.381,-0.944,,-0.331,-0.227,-0.44,-0.443
1994-07-31,-0.37,-0.359,-0.382,-0.377,-0.207,-1.897,,-0.37,-0.167,-0.487,-0.51
1994-08-01,-0.357,-0.334,-0.381,-0.367,-0.419,-2.443,,-0.357,-0.13,-0.498,-0.453
1994-08-02,-0.41,-0.341,-0.48,-0.409,-0.536,-3.427,,-0.41,-0.205,-0.53,-0.402
1994-08-03,-0.456,-0.339,-0.575,-0.45,-0.297,-3.81,,-0.456,-0.317,-0.546,-0.352
1994-08-04,-0.472,-0.328,-0.619,-0.455,-0.288,-3.774,,-0.472,-0.352,-0.506,-0.349
1994-08-05,-0.453,-0.311,-0.598,-0.413,-0.495,-3.797,,-0.453,-0.331,-0.427,-0.3
1994-08-06,-0.444,-0.366,-0.524,-0.401,-0.386,-4.364,,-0.444,-0.242,-0.414,-0.326
1994-08-07,-0.429,-0.399,-0.46,-0.404,-0.315,-4.073,,-0.429,-0.275,-0.32,-0.384
1994-08-08,-0.387,-0.396,-0.377,-0.348,-0.424,-3.134,,-0.387,-0.285,-0.179,-0.427
1994-08-09,-0.397,-0.37,-0.425,-0.315,-0.4,-3.026,,-0.397,-0.217,-0.203,-0.498
1994-08-10,-0.434,-0.353,-0.517,-0.408,-0.376,-3.458,,-0.434,-0.211,-0.306,-0.535
1994-08-11,-0.392,-0.326,-0.459,-0.472,-0.387,-3.362,,-0.392,-0.265,-0.358,-0.391
1994-08-12,-0.309,-0.329,-0.289,-0.442,-0.345,-2.333,,-0.309,-0.232,-0.392,-0.295
1994-08-13,-0.252,-0.292,-0.212,-0.351,-0.371,-1.071,,-0.252,-0.152,-0.427,-0.207
1994-08-14,-0.271,-0.293,-0.249,-0.31,-0.454,-1.203,,-0.271,-0.162,-0.449,-0.186
1994-08-15,-0.311,-0.257,-0.366,-0.307,-0.303,-1.48,,-0.311,-0.27,-0.411,-0.162
1994-08-16,-0.319,-0.242,-0.398,-0.311,-0.253,-1.302,,-0.319,-0.318,-0.27,-0.305
1994-08-17,-0.306,-0.203,-0.411,-0.275,-0.138,-2.198,,-0.306,-0.216,-0.23,-0.354
1994-08-18,-0.288,-0.196,-0.383,-0.273,-0.267,-2.562,,-0.288,-0.075,-0.317,-0.396
1994-08-19,-0.289,-0.193,-0.387,-0.252,-0.496,-2.726,,-0.289,0.016,-0.419,-0.331
1994-08-20,-0.346,-0.212,-0.483,-0.25,-0.483,-3.174,,-0.346,-0.049,-0.481,-0.227
1994-08-21,-0.407,-0.222,-0.597,-0.262,-0.276,-3.637,,-0.407,-0.11,-0.487,-0.197
1994-08-22,-0.416,-0.227,-0.609,-0.295,-0.674,-4.014,,-0.416,-0.153,-0.453,-0.13
1994-08-23,-0.43,-0.243,-0.622,-0.297,-1.0,-4.146,,-0.43,-0.229,-0.41,-0.126
1994-08-24,-0.443,-0.292,-0.599,-0.322,-1.125,-4.0,,-0.443,-0.23,-0.48,-0.18
