date,nao,pna,epo,wpo,ao
1985-11-17,0.895,-0.035,-0.641,-1.645,0.571
1985-11-18,0.613,0.295,-0.635,-2.037,0.126
1985-11-19,-0.14,0.316,-0.352,-1.971,-0.541
1985-11-20,-0.867,0.684,0.166,-1.805,-1.234
1985-11-21,-1.232,1.016,0.719,-1.614,-1.646
1985-11-22,-1.376,0.817,1.044,-1.457,-1.788
1985-11-23,-1.926,0.341,1.596,-1.419,-2.153
1985-11-24,-2.624,0.007,2.391,-1.159,-2.625
1985-11-25,-3.056,-0.061,2.661,-0.659,-2.88
1985-11-26,-3.14,0.003,2.239,0.016,-2.917
1985-11-27,-2.751,-0.052,1.624,0.2,-2.67
1985-11-28,-2.306,-0.083,1.352,0.225,-2.364
1985-11-29,-2.149,-0.136,1.604,0.188,-2.249
1985-11-30,-2.013,-0.037,1.733,0.369,-2.11
1985-12-01,-1.642,0.201,1.253,0.777,-1.849
1985-12-02,-1.081,0.639,0.663,0.825,-1.501
1985-12-03,-0.733,1.137,0.246,0.781,-1.254
1985-12-04,-0.676,1.66,-0.11,0.946,-1.19
1985-12-05,-0.835,1.775,-0.166,1.187,-1.247
1985-12-06,-1.046,1.647,-0.329,1.3,-1.252
1985-12-07,-1.303,1.853,-0.379,0.867,-1.413
1985-12-08,-1.25,2.275,-0.097,0.216,-1.432
1985-12-09,-0.801,2.185,0.169,-0.339,-1.137
1985-12-10,-0.5,1.532,0.337,-0.384,-0.887
1985-12-11,-0.234,1.334,0.239,-0.098,-0.723
1985-12-12,-0.118,1.333,0.047,0.059,-0.654
1985-12-13,-0.238,1.385,-0.012,-0.057,-0.74
1985-12-14,-0.475,1.496,0.333,-0.508,-0.963
1985-12-15,-0.544,1.43,0.754,-0.898,-0.965
1985-12-16,-0.627,1.33,0.924,-0.525,-0.926
1985-12-17,-0.455,1.48,0.997,-0.243,-0.763
1985-12-18,-0.233,1.896,1.061,-0.354,-0.703
1985-12-19,-0.099,2.221,0.853,-0.051,-0.615
1985-12-20,0.075,2.135,0.863,0.293,-0.417
1985-12-21,0.046,2.091,0.507,0.401,-0.36
1985-12-22,-0.215,1.958,0.401,0.196,-0.471
1985-12-23,-0.503,1.763,1.027,0.022,-0.708
1985-12-24,-0.848,1.52,1.274,-0.012,-0.968
1985-12-25,-1.064,1.306,1.16,-0.276,-1.115
1985-12-26,-1.457,1.612,1.626,-0.81,-1.638
1985-12-27,-1.027,1.393,1.726,-0.613,-1.403
1985-12-28,-0.516,0.901,1.46,-0.442,-0.919
1985-12-29,-0.46,0.51,1.291,-0.323,-0.85
1985-12-30,-0.406,0.277,0.878,-0.099,-0.772
1985-12-31,-0.464,-0.134,0.701,-0.204,-0.749
1986-01-01,-0.61,-0.574,0.693,-0.344,-0.745
1986-01-02,-0.638,-0.403,0.731,-0.235,-0.688
1986-01-03,-0.12,0.155,0.572,0.159,-0.244
1986-01-04,-0.122,0.925,0.603,0.308,-0.357
1986-01-05,-0.76,1.038,1.305,-0.348,-1.065
1986-01-06,-1.033,0.608,1.64,-0.391,-1.274
1986-01-07,-0.727,0.583,1.109,0.451,-0.862
1986-01-08,-0.027,0.62,0.352,0.707,-0.103
1986-01-09,0.539,0.652,0.359,0.815,0.395
1986-01-10,0.822,0.967,0.472,1.111,0.531
1986-01-11,0.679,1.087,0.864,0.894,0.376
1986-01-12,0.559,1.105,1.43,0.794,0.266
1986-01-13,0.513,1.043,1.449,0.731,0.204
1986-01-14,-0.295,0.792,1.429,0.584,-0.358
1986-01-15,-0.55,0.601,1.713,0.32,-0.546
1986-01-16,-0.109,0.363,1.313,0.013,-0.152
1986-01-17,0.63,0.115,0.604,-0.322,0.541
1986-01-18,0.998,0.143,0.184,-0.336,0.856
1986-01-19,1.036,0.291,-0.247,-0.11,0.899
1986-01-20,0.937,0.651,-0.631,0.005,0.807
1986-01-21,0.966,0.598,-0.423,0.004,0.778
1986-01-22,0.88,0.281,-0.192,0.005,0.618
1986-01-23,0.533,0.284,0.088,-0.005,0.328
1986-01-24,0.579,0.613,0.4,0.254,0.303
1986-01-25,0.709,1.019,0.447,0.53,0.277
1986-01-26,0.519,1.275,0.402,0.414,-0.067
1986-01-27,-0.377,1.504,0.583,-0.158,-1.123
1986-01-28,-0.998,1.775,0.594,-0.709,-1.922
1986-01-29,-0.906,1.922,0.694,-1.066,-1.972
1986-01-30,-0.317,1.839,0.432,-1.058,-1.334
1986-01-31,-0.443,1.745,0.447,-0.511,-1.232
1986-02-01,-0.518,1.647,0.76,0.102,-1.187
1986-02-02,-0.307,1.432,0.334,0.578,-0.807
1986-02-03,-0.515,1.032,0.153,0.643,-0.768
1986-02-04,-1.062,0.923,0.344,0.481,-1.082
1986-02-05,-1.36,1.322,0.947,0.065,-1.398
1986-02-06,-1.609,1.917,1.42,0.17,-1.722
1986-02-07,-1.897,1.922,1.299,0.426,-1.832
1986-02-08,-1.909,1.562,1.02,0.426,-1.629
1986-02-09,-1.458,1.296,0.88,0.098,-1.135
1986-02-10,-1.006,1.473,0.869,-0.106,-0.799
1986-02-11,-0.714,1.551,1.353,-0.39,-0.687
1986-02-12,-0.576,1.558,2.161,-1.154,-0.83
1986-02-13,-0.567,1.345,2.398,-1.744,-0.966
1986-02-14,-0.924,1.122,2.355,-2.034,-1.282
1986-02-15,-1.402,0.815,2.365,-2.092,-1.621
1986-02-16,-1.667,0.39,2.209,-2.014,-1.699
1986-02-17,-1.796,0.21,1.667,-1.84,-1.668
1986-02-18,-2.002,0.55,0.762,-1.875,-1.845
1986-02-19,-1.995,0.683,0.126,-1.905,-1.741
1986-02-20,-1.813,0.793,-0.211,-1.951,-1.565
1986-02-21,-1.661,1.044,-0.344,-2.16,-1.501
1986-02-22,-1.547,1.146,-0.403,-2.448,-1.461
1986-02-23,-1.531,1.426,-0.363,-2.273,-1.554
1986-02-24,-1.547,1.674,-0.091,-1.801,-1.571
1986-02-25,-1.559,1.828,-0.0,-1.301,-1.483
1986-02-26,-1.537,1.945,-0.125,-0.927,-1.199
1986-02-27,-1.46,2.165,0.312,-0.403,-0.983
1986-02-28,-0.974,1.867,0.588,0.261,-0.45
1986-03-01,-0.638,1.62,0.864,0.243,-0.161
1986-03-02,-0.008,1.545,0.692,-0.105,0.382
1986-03-03,0.788,1.496,0.234,-0.608,1.052
1986-03-04,1.508,1.279,-0.309,-1.381,1.646
1986-03-05,1.66,1.481,-0.234,-2.117,1.562
1986-03-06,1.687,1.676,-0.194,-2.04,1.419
1986-03-07,1.561,1.406,0.072,-1.544,1.247
1986-03-08,1.37,1.01,-0.077,-0.944,1.187
1986-03-09,1.354,1.027,0.197,-0.274,1.188
1986-03-10,1.468,0.885,0.234,0.046,1.265
1986-03-11,1.632,0.701,0.28,0.04,1.327
1986-03-12,1.568,0.608,0.266,0.181,1.341
1986-03-13,1.591,0.39,0.011,0.263,1.437
1986-03-14,1.693,0.058,-0.239,0.14,1.454
1986-03-15,1.537,-0.027,-0.027,0.151,1.302
1986-03-16,1.356,0.075,0.288,-0.019,1.104
1986-03-17,1.325,0.108,0.41,-0.582,1.093
1986-03-18,1.325,-0.025,0.427,-1.049,1.098
1986-03-19,1.595,-0.174,0.437,-1.118,1.288
1986-03-20,1.833,0.057,0.467,-1.122,1.383
1986-03-21,2.23,-0.001,0.495,-1.111,1.692
1986-03-22,2.709,-0.579,0.154,-1.005,2.214
1986-03-23,2.391,-0.584,0.076,-0.888,1.911
1986-03-24,1.472,-0.312,0.487,-1.15,0.966
1986-03-25,1.304,-0.296,0.59,-0.978,0.832
1986-03-26,1.449,-0.41,0.037,-0.078,1.069
1986-03-27,1.469,-0.089,-0.794,0.604,1.143
1986-03-28,1.463,0.147,-1.535,0.686,1.248
1986-03-29,1.224,-0.079,-1.533,0.401,1.144
1986-03-30,0.887,-0.351,-1.238,0.081,0.851
1986-03-31,0.518,-0.562,-0.979,-0.277,0.523
1986-04-01,0.343,-0.463,-0.794,-0.31,0.323
1986-04-02,0.279,-0.39,-0.789,0.086,0.275
1986-04-03,0.193,-0.566,-0.881,0.286,0.267
1986-04-04,0.381,-0.621,-1.257,0.577,0.545
1986-04-05,0.506,-0.632,-1.564,0.554,0.766
1986-04-06,0.401,-0.485,-1.469,0.067,0.712
1986-04-07,-0.128,-0.258,-0.635,0.011,0.265
1986-04-08,-0.864,-0.181,0.041,0.282,-0.301
1986-04-09,-1.566,0.009,0.301,0.333,-0.929
1986-04-10,-1.849,-0.203,0.576,0.137,-1.113
1986-04-11,-1.924,-0.698,0.847,-0.457,-1.128
1986-04-12,-2.081,-1.093,1.269,-0.408,-1.32
1986-04-13,-1.99,-1.345,1.499,0.127,-1.405
1986-04-14,-1.611,-1.448,1.198,0.126,-1.149
1986-04-15,-1.275,-1.035,0.847,-0.405,-0.965
1986-04-16,-0.881,-0.465,0.594,-1.148,-0.83
1986-04-17,-0.412,-0.04,0.089,-1.377,-0.558
1986-04-18,0.195,0.297,-0.627,-1.31,0.002
1986-04-19,0.813,0.405,-1.136,-1.374,0.582
1986-04-20,0.794,0.096,-1.078,-1.737,0.629
1986-04-21,0.237,-0.146,-0.548,-2.076,0.195
1986-04-22,-0.072,-0.617,-0.427,-1.998,-0.002
1986-04-23,-0.125,-0.968,-1.011,-1.84,0.078
1986-04-24,0.089,-1.197,-1.555,-1.593,0.4
1986-04-25,0.325,-1.26,-1.499,-0.961,0.689
1986-04-26,0.224,-1.2,-0.777,-0.224,0.535
1986-04-27,0.161,-1.47,-0.35,0.038,0.408
1986-04-28,-0.111,-1.51,0.326,-0.098,0.05
1986-04-29,-0.126,-1.385,0.937,0.035,-0.018
1986-04-30,0.057,-1.077,1.042,0.275,0.074
1986-05-01,-0.014,-0.51,1.085,0.379,-0.074
1986-05-02,-0.062,-0.008,1.177,0.857,-0.148
1986-05-03,-0.292,0.247,1.129,1.445,-0.338
1986-05-04,-0.808,-0.053,1.401,1.538,-0.849
1986-05-05,-1.166,-0.404,1.637,1.335,-1.237
1986-05-06,-1.598,-0.479,1.493,0.673,-1.619
1986-05-07,-1.955,-0.493,0.932,0.04,-1.85
1986-05-08,-1.785,-1.024,0.254,0.187,-1.535
1986-05-09,-1.067,-2.044,-0.237,-0.148,-0.691
1986-05-10,-0.475,-2.51,-0.631,-1.151,-0.221
1986-05-11,-0.177,-2.19,-0.524,-1.416,-0.118
1986-05-12,-0.07,-1.826,-0.303,-1.671,-0.052
1986-05-13,0.081,-1.702,-0.573,-1.915,0.135
1986-05-14,0.18,-1.335,-0.675,-2.136,0.234
1986-05-15,0.41,-1.124,-0.926,-2.022,0.494
1986-05-16,0.775,-0.89,-1.273,-1.332,0.835
1986-05-17,1.055,-0.529,-1.48,-0.552,1.022
1986-05-18,1.403,-0.163,-1.547,0.089,1.281
1986-05-19,1.746,-0.018,-1.673,0.521,1.64
1986-05-20,1.641,-0.003,-1.5,0.909,1.483
1986-05-21,1.112,0.158,-0.992,1.442,0.875
1986-05-22,0.777,0.733,-0.667,1.854,0.483
1986-05-23,0.696,1.263,-0.266,1.053,0.276
1986-05-24,0.692,0.876,-0.04,0.696,0.352
1986-05-25,0.838,0.274,-0.315,1.104,0.663
1986-05-26,1.263,-0.003,-0.565,0.826,1.14
1986-05-27,1.245,-0.138,-0.216,0.54,1.264
1986-05-28,1.094,-0.102,0.407,0.973,1.196
1986-05-29,1.278,0.06,0.822,1.698,1.345
1986-05-30,1.726,0.111,0.785,1.31,1.698
1986-05-31,1.927,0.024,0.653,0.704,1.792
1986-06-01,2.105,0.137,0.238,0.861,1.802
1986-06-02,2.202,0.452,-0.232,0.817,1.74
1986-06-03,1.812,0.806,0.19,0.551,1.29
1986-06-04,1.541,0.74,0.947,0.631,0.965
1986-06-05,1.808,0.404,1.326,1.12,1.152
1986-06-06,1.991,0.424,1.178,1.633,1.32
1986-06-07,1.81,0.369,1.094,1.634,1.175
1986-06-08,1.512,0.251,1.159,1.237,0.964
1986-06-09,1.225,-0.025,1.167,0.845,0.876
1986-06-10,1.231,-0.139,0.919,0.54,1.023
1986-06-11,1.272,0.047,1.001,0.211,1.063
1986-06-12,1.463,0.415,0.822,0.065,1.095
1986-06-13,1.736,0.498,0.079,0.102,1.356
1986-06-14,1.828,0.437,-0.641,-0.677,1.575
1986-06-15,1.708,-0.254,-0.715,-1.653,1.717
1986-06-16,1.762,-0.571,-0.694,-1.356,1.869
1986-06-17,1.676,0.002,-0.93,-0.586,1.698
1986-06-18,1.365,0.762,-0.926,-0.044,1.366
1986-06-19,1.071,1.049,-0.856,0.556,1.193
1986-06-20,0.92,1.109,-1.044,0.992,1.2
1986-06-21,0.734,1.071,-0.967,0.986,1.086
1986-06-22,0.714,1.103,-0.643,1.048,0.944
1986-06-23,0.677,1.059,-0.56,0.96,0.842
1986-06-24,0.377,0.902,-0.346,0.515,0.637
1986-06-25,0.342,0.528,0.141,0.189,0.601
1986-06-26,0.363,0.458,0.493,0.329,0.711
1986-06-27,0.372,0.709,0.566,0.279,0.795
1986-06-28,0.32,0.91,0.744,-0.158,0.728
1986-06-29,0.051,0.987,0.898,-0.581,0.477
1986-06-30,-0.302,1.423,0.921,-0.646,0.103
1986-07-01,0.018,1.67,0.5,-0.377,0.414
1986-07-02,0.49,1.508,0.067,-0.104,0.884
1986-07-03,0.559,1.002,-0.277,-0.028,0.977
1986-07-04,0.567,0.609,-0.86,0.082,0.975
1986-07-05,0.381,0.648,-1.272,0.55,0.635
1986-07-06,0.249,0.623,-1.558,0.777,0.392
1986-07-07,0.433,0.729,-1.618,0.64,0.407
1986-07-08,0.434,1.099,-1.495,0.752,0.232
1986-07-09,-0.217,1.412,-1.224,0.685,-0.432
1986-07-10,-0.358,1.185,-1.104,0.534,-0.585
1986-07-11,-0.271,0.837,-1.378,0.687,-0.394
1986-07-12,-0.354,0.982,-1.385,1.049,-0.443
1986-07-13,-0.187,1.174,-1.258,1.386,-0.335
1986-07-14,0.325,1.166,-1.052,1.775,0.082
1986-07-15,0.712,0.472,-0.947,1.963,0.547
1986-07-16,0.963,-0.708,-0.865,1.386,0.942
1986-07-17,0.836,-1.362,-0.452,0.749,0.871
1986-07-18,0.557,-1.557,0.503,0.122,0.557
1986-07-19,0.715,-1.123,1.588,-0.494,0.526
1986-07-20,0.952,-0.441,1.795,-1.504,0.539
1986-07-21,0.721,-0.123,1.716,-2.095,0.323
1986-07-22,0.796,-0.262,1.113,-1.494,0.548
1986-07-23,1.213,-0.516,0.408,-0.546,0.989
1986-07-24,1.304,-1.036,0.058,-0.269,1.133
1986-07-25,1.202,-1.193,0.084,-0.383,0.999
1986-07-26,0.962,-1.285,-0.063,-0.291,0.761
1986-07-27,0.903,-1.101,-0.378,-0.082,0.675
1986-07-28,0.899,-0.879,-0.43,0.22,0.672
1986-07-29,0.86,-0.816,-0.381,0.004,0.673
1986-07-30,0.542,-0.888,-0.349,-0.49,0.456
1986-07-31,0.307,-0.569,-0.406,-0.543,0.213
1986-08-01,0.162,0.245,-0.484,-0.001,-0.004
1986-08-02,0.174,1.242,-0.643,0.707,-0.108
1986-08-03,0.277,1.511,-1.005,1.009,0.07
1986-08-04,0.248,1.003,-1.147,0.788,0.227
1986-08-05,0.632,0.649,-0.897,0.749,0.605
1986-08-06,1.136,0.777,-0.766,1.145,1.038
1986-08-07,1.047,1.17,-0.548,1.383,0.856
1986-08-08,0.543,1.542,0.066,1.85,0.21
1986-08-09,0.178,1.755,0.2,2.434,-0.213
1986-08-10,0.201,1.819,-0.0,2.535,-0.193
1986-08-11,0.001,1.694,0.135,2.282,-0.369
1986-08-12,-0.472,0.854,0.466,1.667,-0.57
1986-08-13,-0.912,-0.424,0.971,0.506,-0.729
1986-08-14,-0.933,-1.149,1.108,-0.742,-0.666
1986-08-15,-1.109,-0.927,1.156,-1.631,-0.831
1986-08-16,-1.335,-0.571,0.978,-2.001,-0.942
1986-08-17,-1.305,-0.248,0.913,-1.996,-0.933
1986-08-18,-1.206,0.264,1.055,-1.922,-0.987
1986-08-19,-1.113,0.53,0.89,-2.286,-0.92
1986-08-20,-0.939,0.222,0.524,-2.742,-0.733
1986-08-21,-0.633,-0.283,0.565,-2.821,-0.503
1986-08-22,-0.424,-0.736,0.54,-2.458,-0.165
1986-08-23,-0.684,-0.509,0.026,-1.781,-0.247
1986-08-24,-0.976,0.838,-0.382,-0.928,-0.64
1986-08-25,-1.145,2.653,-0.07,0.04,-1.142
1986-08-26,-1.271,3.528,0.52,0.597,-1.43
1986-08-27,-1.137,3.048,0.959,0.689,-1.185
1986-08-28,-0.83,2.272,0.98,0.454,-0.766
1986-08-29,-0.26,1.978,0.489,0.316,-0.33
1986-08-30,0.581,1.567,-0.306,-0.111,0.439
1986-08-31,1.136,0.903,-0.987,-0.458,1.107
1986-09-01,0.975,0.469,-1.071,-0.211,1.046
1986-09-02,0.491,0.369,-1.214,0.128,0.711
1986-09-03,0.158,0.563,-1.202,0.272,0.359
1986-09-04,-0.221,0.855,-0.803,0.371,-0.11
1986-09-05,-0.764,1.389,-0.132,0.556,-0.722
1986-09-06,-1.271,1.661,0.746,0.841,-1.318
1986-09-07,-1.845,1.348,1.628,0.748,-1.848
1986-09-08,-2.312,0.812,2.005,0.335,-2.131
1986-09-09,-2.439,-0.015,1.985,-0.133,-1.954
1986-09-10,-2.626,-0.373,2.146,-0.605,-2.004
1986-09-11,-2.712,-0.252,2.351,-1.059,-2.11
1986-09-12,-2.604,-0.045,2.064,-1.216,-2.091
1986-09-13,-2.515,0.429,1.794,-0.828,-2.092
1986-09-14,-2.266,0.75,1.859,-0.376,-1.943
1986-09-15,-1.724,0.581,2.029,-0.232,-1.383
1986-09-16,-1.213,0.517,1.787,-0.178,-0.712
1986-09-17,-0.765,0.578,0.921,-0.356,-0.079
1986-09-18,-0.07,0.512,0.113,-0.534,0.717
1986-09-19,0.442,0.54,0.054,-0.461,1.254
1986-09-20,0.729,0.476,-0.158,-0.179,1.61
1986-09-21,0.831,0.022,-0.691,-0.611,1.806
1986-09-22,0.617,-0.834,-1.168,-1.216,1.851
1986-09-23,0.278,-1.582,-1.098,-1.78,1.602
1986-09-24,-0.276,-1.321,-0.555,-1.584,0.913
1986-09-25,-0.512,-0.504,-0.22,-0.756,0.406
1986-09-26,-0.388,0.104,-0.355,-0.087,0.446
1986-09-27,0.358,0.347,-1.031,-0.139,1.16
1986-09-28,1.106,0.068,-1.848,-0.438,2.047
1986-09-29,1.44,-0.4,-1.827,-0.582,2.545
1986-09-30,2.084,-0.713,-1.607,-0.895,3.037
1986-10-01,2.155,-0.336,-1.604,-0.803,2.851
1986-10-02,1.83,0.268,-1.923,-1.024,2.452
1986-10-03,1.428,0.538,-1.714,-0.624,2.112
1986-10-04,1.405,0.416,-1.234,0.045,2.067
1986-10-05,1.602,0.423,-0.903,0.149,2.141
1986-10-06,1.707,0.574,-0.833,0.123,2.164
1986-10-07,1.788,0.539,-0.883,0.101,2.213
1986-10-08,2.248,0.654,-1.186,-0.011,2.555
1986-10-09,2.579,0.75,-1.019,-0.115,2.611
1986-10-10,2.633,0.921,-0.573,0.579,2.448
1986-10-11,2.689,0.848,-1.131,1.33,2.551
1986-10-12,2.91,0.873,-1.262,1.486,2.59
1986-10-13,2.826,0.829,-1.213,1.202,2.404
1986-10-14,2.49,0.762,-0.789,0.698,2.004
1986-10-15,2.182,0.858,-0.515,0.381,1.742
1986-10-16,2.045,1.013,-0.7,0.192,1.839
1986-10-17,2.188,0.78,-1.197,-0.03,2.187
1986-10-18,1.983,0.553,-1.239,0.185,1.947
1986-10-19,1.558,0.634,-0.875,1.012,1.369
1986-10-20,1.275,0.837,-0.606,1.167,0.914
1986-10-21,0.957,1.014,-0.146,0.682,0.432
1986-10-22,0.482,1.09,0.512,0.206,-0.209
1986-10-23,0.431,1.036,0.999,-0.2,-0.416
1986-10-24,0.778,0.876,0.868,-0.184,-0.092
1986-10-25,0.866,0.991,0.825,0.172,0.001
1986-10-26,1.006,0.988,0.611,-0.134,0.079
1986-10-27,1.332,0.637,0.369,-0.901,0.408
1986-10-28,1.491,0.586,0.666,-1.148,0.65
1986-10-29,1.441,0.845,1.047,-0.889,0.554
1986-10-30,1.047,0.784,1.323,-0.731,0.207
1986-10-31,0.703,1.031,1.011,-0.268,0.001
1986-11-01,0.61,1.595,1.011,-0.138,-0.108
1986-11-02,1.087,1.486,1.116,-0.079,0.366
1986-11-03,1.159,1.067,1.049,-0.189,0.578
1986-11-04,1.382,0.511,0.927,-0.735,0.92
1986-11-05,1.412,-0.212,0.901,-1.255,1.073
1986-11-06,1.055,-0.481,0.772,-1.226,0.849
1986-11-07,0.749,-0.296,0.577,-0.802,0.46
1986-11-08,0.274,-0.136,0.467,-0.815,0.012
1986-11-09,-0.001,-0.085,0.488,-1.012,-0.142
1986-11-10,0.389,0.186,0.422,-1.124,0.145
1986-11-11,0.821,0.478,0.088,-0.819,0.425
1986-11-12,0.795,0.253,-0.153,-0.549,0.483
1986-11-13,0.578,-0.094,0.197,-0.419,0.353
1986-11-14,0.773,-0.597,0.37,-0.241,0.549
1986-11-15,1.579,-1.063,-0.573,-0.763,1.261
1986-11-16,1.775,-0.97,-0.896,-1.414,1.284
1986-11-17,1.52,-0.451,-0.62,-1.631,0.845
1986-11-18,1.382,0.228,-0.451,-1.373,0.569
1986-11-19,1.247,0.557,-0.498,-1.033,0.458
1986-11-20,1.169,0.484,-0.819,-0.663,0.533
1986-11-21,1.234,0.428,-1.303,-0.354,0.791
1986-11-22,0.773,1.03,-1.524,-0.026,0.436
1986-11-23,0.673,1.134,-1.72,0.232,0.433
1986-11-24,1.09,0.485,-1.937,0.317,0.884
1986-11-25,1.164,0.16,-1.642,0.337,0.981
1986-11-26,1.17,-0.151,-1.286,0.537,1.111
1986-11-27,1.241,-0.359,-1.135,1.357,1.39
1986-11-28,1.406,-0.338,-1.115,1.792,1.718
1986-11-29,1.316,-0.415,-0.715,1.712,1.738
1986-11-30,1.059,-0.425,-0.736,1.763,1.6
1986-12-01,0.867,-0.406,-0.864,1.429,1.474
1986-12-02,0.897,-0.36,-0.669,1.035,1.455
1986-12-03,1.022,0.101,-0.645,1.079,1.397
1986-12-04,1.039,0.554,-0.412,0.878,1.312
1986-12-05,1.346,0.616,-0.247,0.588,1.534
1986-12-06,1.501,0.711,-0.585,0.874,1.698
1986-12-07,1.485,0.997,-0.455,0.572,1.576
1986-12-08,1.42,1.406,-0.162,0.437,1.265
1986-12-09,0.968,1.555,-0.206,0.412,0.766
1986-12-10,0.984,1.649,0.275,0.073,0.524
1986-12-11,1.346,1.26,0.423,0.218,0.715
1986-12-12,1.455,0.771,0.254,0.374,0.806
1986-12-13,1.343,0.549,0.203,0.265,0.712
1986-12-14,1.313,0.371,-0.033,0.404,0.803
1986-12-15,1.242,0.58,-0.451,0.576,0.742
1986-12-16,0.732,0.822,-0.559,0.705,0.396
1986-12-17,0.439,0.662,-0.561,0.929,0.367
1986-12-18,0.241,0.609,0.035,0.766,0.249
1986-12-19,-0.316,0.868,1.044,0.494,-0.317
1986-12-20,-0.663,0.829,1.863,0.399,-0.727
1986-12-21,-0.782,0.832,1.852,0.685,-0.919
1986-12-22,-0.617,0.984,1.315,0.666,-0.905
1986-12-23,-0.101,1.159,0.307,0.276,-0.554
1986-12-24,0.397,1.376,-0.431,0.126,-0.235
1986-12-25,0.664,1.04,-0.92,0.144,0.055
1986-12-26,0.404,0.837,-0.823,0.208,-0.027
1986-12-27,-0.045,1.138,-0.096,0.369,-0.34
1986-12-28,-0.36,1.394,0.256,0.443,-0.592
1986-12-29,-0.33,1.117,0.128,0.506,-0.509
1986-12-30,-0.259,1.185,-0.012,0.736,-0.459
1986-12-31,-0.236,1.362,0.29,0.702,-0.621
1987-01-01,-0.12,0.885,0.074,0.582,-0.492
1987-01-02,-0.403,0.213,0.235,0.328,-0.618
1987-01-03,-0.431,-0.246,0.282,0.483,-0.541
1987-01-04,-0.461,-0.093,-0.146,1.052,-0.499
1987-01-05,-0.871,0.146,-0.222,1.178,-0.78
1987-01-06,-0.996,0.497,0.1,1.069,-0.865
1987-01-07,-0.71,0.776,0.426,0.836,-0.691
1987-01-08,-0.455,1.004,0.351,0.604,-0.556
1987-01-09,-0.459,0.827,0.134,0.865,-0.438
1987-01-10,-0.414,0.288,-0.055,0.97,-0.171
1987-01-11,-0.494,-0.071,0.068,0.7,-0.081
1987-01-12,-0.982,-0.047,0.427,0.539,-0.464
1987-01-13,-0.977,-0.23,0.671,0.604,-0.53
1987-01-14,-0.914,-0.504,0.619,1.155,-0.447
1987-01-15,-0.728,-0.054,0.439,1.481,-0.296
1987-01-16,-0.279,0.168,0.375,1.537,-0.031
1987-01-17,0.341,-0.168,0.135,1.18,0.427
1987-01-18,0.772,-0.49,0.106,0.567,0.712
1987-01-19,0.893,-0.616,0.201,0.499,0.807
1987-01-20,0.789,-0.714,0.204,0.319,0.886
1987-01-21,0.056,-0.225,0.823,0.35,0.337
1987-01-22,-0.893,0.289,1.032,1.122,-0.422
1987-01-23,-1.638,0.768,1.27,1.197,-1.11
1987-01-24,-1.459,0.689,1.517,0.722,-0.912
1987-01-25,-1.171,0.179,1.496,0.233,-0.524
1987-01-26,-1.276,0.031,1.731,0.423,-0.678
1987-01-27,-1.258,0.607,1.627,0.48,-0.899
1987-01-28,-0.98,1.063,0.959,0.275,-0.886
1987-01-29,-1.012,1.201,0.345,0.103,-0.965
1987-01-30,-0.603,1.603,-0.221,0.291,-0.566
1987-01-31,-0.172,1.887,-0.801,0.497,-0.091
1987-02-01,0.208,1.782,-1.135,0.774,0.315
1987-02-02,0.493,1.758,-0.995,0.963,0.554
1987-02-03,0.818,1.62,-0.372,0.949,0.707
1987-02-04,0.807,1.145,0.026,0.944,0.627
1987-02-05,0.54,0.859,0.17,1.272,0.382
1987-02-06,0.4,1.004,0.052,1.302,0.264
1987-02-07,0.443,0.951,0.505,0.976,0.271
1987-02-08,0.416,0.964,0.981,0.649,0.138
1987-02-09,0.087,0.954,1.289,0.379,-0.241
1987-02-10,-0.282,0.847,1.479,-0.015,-0.671
1987-02-11,-0.808,0.783,1.777,-0.223,-1.201
1987-02-12,-0.97,0.636,1.823,-0.088,-1.386
1987-02-13,-0.938,0.444,1.025,0.327,-1.285
1987-02-14,-1.224,0.537,0.154,0.686,-1.425
1987-02-15,-1.484,0.736,-0.485,0.844,-1.502
1987-02-16,-1.516,0.82,-0.968,0.944,-1.343
1987-02-17,-1.639,0.836,-1.203,0.974,-1.281
1987-02-18,-1.578,0.898,-0.915,0.954,-1.181
1987-02-19,-1.387,0.725,-0.59,1.045,-1.002
1987-02-20,-1.528,0.338,-0.563,1.057,-1.045
1987-02-21,-2.04,0.034,-0.463,0.983,-1.349
1987-02-22,-2.284,-0.002,-0.162,0.48,-1.506
1987-02-23,-2.496,0.105,0.385,0.385,-1.746
1987-02-24,-2.358,-0.172,0.37,0.17,-1.551
1987-02-25,-1.806,-0.301,-0.156,-0.355,-1.018
1987-02-26,-0.929,-0.201,-0.303,-0.82,-0.331
1987-02-27,-0.289,-0.098,-0.541,-1.032,0.106
1987-02-28,0.085,0.03,-0.567,-1.523,0.302
1987-03-01,0.171,-0.029,-0.199,-1.582,0.247
1987-03-02,-0.188,0.321,0.307,-1.21,-0.287
1987-03-03,-0.51,0.512,0.519,-0.642,-0.703
1987-03-04,-0.512,0.769,0.358,-0.148,-0.742
1987-03-05,0.1,1.011,-0.09,-0.08,-0.147
1987-03-06,0.739,0.944,-0.21,-0.225,0.403
1987-03-07,0.39,0.817,0.066,-0.419,-0.036
1987-03-08,-0.177,0.992,0.191,-0.463,-0.504
1987-03-09,-0.488,1.229,0.831,-0.251,-0.79
1987-03-10,-0.773,1.396,1.63,-0.303,-1.135
1987-03-11,-0.687,1.144,1.865,-0.523,-1.006
