case_id,ylat,xlong,iy,ix,grid_lat,grid_lon
402571,42.1777,-71.0786,769,1617,42.16904,288.93658
404641,42.421,-72.5324,767,1576,42.42159,287.48227
401206,42.1504,-72.5523,757,1578,42.14782,287.45486
404332,43.205,-78.948,754,1399,43.19788,281.0596
403066,42.5862,-72.5634,773,1573,42.59878,287.43542
400237,42.1517,-72.4992,758,1579,42.166542,287.4996
402570,42.0414,-71.2922,763,1612,42.05203,288.70105
402350,41.9341,-84.9977,680,1243,41.938805,274.98553
401435,41.0886,-73.9531,709,1551,41.088932,286.0649
402672,40.7796,-73.0807,704,1577,40.778107,286.91525
402675,40.7999,-73.0364,705,1578,40.797047,286.95895
402330,33.6178,-96.8674,348,919,33.61807,263.14005
401417,38.0195,-121.8644,605,196,38.02196,238.13593
401381,36.2076,-115.0464,494,377,36.206314,244.94872
400110,42.3014,-71.0471,774,1616,42.30575,288.95322
404010,41.9186,-70.8192,762,1626,41.91939,289.1772
403699,39.6207,-77.8249,630,1457,39.606953,282.1796
403701,39.672,-77.8233,632,1456,39.665394,282.16022
400143,36.498,-77.6074,519,1488,36.503296,282.4057
400550,40.2627,-74.084,678,1555,40.25306,285.92426
405822,40.6027,-74.2451,689,1547,40.59428,285.7477
405732,42.8581,-78.8401,742,1404,42.854744,281.15115
400036,36.2585,-115.0534,496,377,36.25925,244.93604
400929,36.2613,-77.078,514,1505,36.2721,282.92502
402652,33.1659,-96.1741,331,940,33.15526,263.81012
400234,38.2531,-121.279,609,215,38.25872,238.73003
404381,40.4815,-80.2549,648,1383,40.480427,279.7513
401354,42.627,-71.3539,783,1605,42.62161,288.6608
401937,34.7841,-79.4746,445,1446,34.783157,280.54034
402957,43.0533,-74.3081,777,1523,43.050476,285.7018
402655,31.2932,-97.2654,261,907,31.285366,262.74518
405277,40.664,-74.1009,693,1550,40.678406,285.8865
405116,33.883,-117.8862,427,275,33.877945,242.11552
405401,40.4987,-74.3879,685,1544,40.50999,285.60925
405245,33.1535,-107.2496,347,596,33.16122,252.75269
405033,40.7274,-74.3784,693,1542,40.732304,285.61102
405112,40.106,-74.813,668,1536,40.118816,285.187
404015,41.7969,-71.5449,752,1608,41.79772,288.45074
400521,42.4287,-71.4345,775,1605,42.414932,288.579
403700,39.6186,-77.8234,630,1457,39.606953,282.1796
404864,39.1877,-77.1221,619,1480,39.18326,282.8806
400618,41.7738,-71.3403,753,1614,41.778435,288.66895
400235,38.2379,-121.3381,609,213,38.24492,238.6636
400251,34.9309,-118.3338,468,270,34.923847,241.65953
401831,42.2193,-71.7903,765,1597,42.21611,288.19818
402593,42.4288,-73.331,761,1554,42.421997,286.65088
402288,42.1607,-71.8737,762,1596,42.145874,288.13324
402467,42.0564,-71.2265,764,1614,42.06272,288.78085
402014,41.9638,-72.3088,752,1586,41.960205,287.68552
401997,42.111,-71.2629,765,1612,42.10371,288.72144
402594,42.4515,-71.6414,775,1599,42.459904,288.36884
402586,43.5439,-73.323,801,1544,43.530697,286.6775
400440,42.2867,-72.7017,761,1572,42.294712,287.28348
405171,41.4276,-70.606,746,1637,41.42151,289.39163
406099,42.5109,-73.8303,761,1540,42.518753,286.1572
402805,41.272,-72.7915,724,1580,41.27675,287.20706
402221,28.4846,-81.1746,204,1436,28.49111,278.8238
401488,42.6692,-73.0923,772,1558,42.67971,286.89667
403221,41.9268,-71.0645,760,1620,41.913746,288.94843
401952,42.5808,-71.2604,782,1608,42.57311,288.75577
401965,42.4689,-71.2543,778,1609,42.462242,288.7497
402454,44.3194,-92.6678,749,1028,44.330936,267.33514
402776,45.1768,-93.6851,779,1000,45.16979,266.3325
402138,39.1165,-94.288,554,992,39.12777,265.7288
402606,43.1778,-77.6765,760,1433,43.166428,282.3319
403471,45.1723,-122.9124,869,239,45.17996,237.08812
403063,41.4705,-71.4941,741,1613,41.475616,288.5134
403131,41.9415,-71.6619,756,1604,41.931126,288.35196
402696,33.679,-80.2404,400,1430,33.676636,279.75018
401401,35.3152,-118.9883,487,254,35.323856,241.00392
401458,33.9744,-117.4081,427,290,33.96555,242.59007
404399,41.6911,-72.979,737,1571,41.67861,287.01846
404400,41.6136,-73.151,733,1567,41.6029,286.84152
403737,28.1639,-81.1109,192,1440,28.158476,278.87863
400238,42.4527,-73.2403,763,1557,42.452976,286.77548
400778,35.5575,-78.7359,478,1462,35.568653,281.27307
401195,36.3253,-78.344,508,1468,36.326996,281.67303
400752,39.3754,-75.0325,640,1537,39.37967,284.98242
400073,38.4109,-121.9264,619,198,38.400604,238.07628
400813,38.7749,-123.0179,641,171,38.777187,236.97493
401197,35.1123,-119.3267,482,242,35.1175,240.65764
404416,38.0421,-120.9361,599,222,38.04568,239.04936
403645,45.1314,-122.6194,865,246,45.12764,237.38528
402973,38.9723,-104.2528,554,705,38.979683,255.75539
401821,41.5387,-72.1196,738,1595,41.531513,287.8612
400839,42.1798,-70.7393,772,1625,42.185097,289.24622
401744,42.2369,-73.3552,754,1556,42.22606,286.65506
402426,42.3747,-71.2824,775,1609,42.384754,288.71893
402566,42.0688,-70.9904,766,1620,42.068672,289.0101
402473,42.6712,-71.4474,784,1602,42.670036,288.56567
402917,42.4948,-73.2069,765,1557,42.504936,286.7945
401867,38.9924,-76.5733,616,1497,39.00229,283.43347
402940,38.7723,-76.9718,605,1488,38.76728,283.04425
402574,39.0176,-76.909,614,1487,39.010025,283.0796
402891,39.1268,-77.2152,616,1478,39.11612,282.78986
402651,44.8966,-95.6928,767,947,44.891872,264.30975
402769,45.3356,-92.816,786,1022,45.32984,267.1809
402787,44.0456,-92.8801,738,1023,44.042957,267.12708
402451,44.9051,-94.0004,769,992,44.91058,266.0142
402452,44.8753,-93.8152,768,997,44.878544,266.20175
400861,34.9855,-78.0371,461,1487,34.981693,281.96454
401689,35.8311,-77.0228,498,1510,35.821735,282.9701
402417,36.0737,-79.348,493,1440,36.082935,280.65585
401673,34.7721,-78.983,447,1460,34.76161,281.0031
401816,34.9529,-80.4832,445,1414,34.946224,279.50922
402087,40.1102,-74.1316,672,1555,40.09646,285.871
401704,40.7003,-74.5819,691,1537,40.71342,285.4211
401932,39.409,-74.5323,644,1550,39.398613,285.45654
402298,40.38,-74.6257,679,1539,40.386574,285.385
402474,40.403,-74.5683,680,1540,40.406063,285.42804
401661,40.4875,-74.3588,684,1545,40.477173,285.63477
402070,43.1823,-75.4733,774,1491,43.18155,284.5316
403193,41.9614,-73.9816,740,1542,41.958256,286.03394
405403,44.9355,-73.6773,849,1521,44.93456,286.30844
405658,42.8374,-73.834,773,1537,42.85153,286.16266
401852,32.6416,-80.9893,358,1414,32.64561,278.9996
406689,34.3814,-80.1345,426,1429,34.36867,279.8761
402653,30.8732,-99.5355,246,834,30.865007,260.46902
402544,30.266,-97.6853,223,893,30.269285,262.30908
403190,32.4751,-95.714,306,955,32.47737,264.27588
404538,37.335,-79.4811,538,1427,37.34146,280.52255
402755,38.2547,-77.7537,581,1470,38.240723,282.25882
402718,43.4228,-72.6641,802,1562,43.429356,287.3304
401686,44.9094,-72.2189,858,1559,44.898823,287.78577
403167,43.4764,-72.9833,802,1553,43.493412,287.00906
401407,38.3849,-112.9839,563,451,38.393982,246.99976
400304,34.6544,-117.9711,456,279,34.662785,242.03474
406265,34.0749,-91.8292,370,1074,34.066402,268.1806
404800,30.1547,-85.5001,244,1287,30.153517,274.51093
401288,42.4449,-71.3341,777,1607,42.451534,288.66943
401296,41.9218,-70.6456,763,1631,41.906578,289.3609
401148,42.4728,-71.4302,777,1604,42.474136,288.56436
400807,42.5998,-71.9438,778,1589,42.6117,288.048
401172,41.443,-70.6153,747,1637,41.44731,289.40198
400916,42.1811,-72.511,758,1579,42.166542,287.4996
401018,42.2034,-72.3223,761,1583,42.21534,287.6689
403746,45.6715,-95.5116,796,951,45.66622,264.48474
400862,34.5201,-79.1278,437,1458,34.508522,280.87387
400906,35.3707,-77.6075,478,1497,35.37197,282.40543
400905,36.2865,-78.3863,506,1467,36.279808,281.6265
406158,35.492,-80.2936,466,1416,35.492165,279.70197
401278,40.822,-74.0959,698,1549,40.815643,285.8968
400814,39.4162,-74.5452,645,1550,39.42475,285.46515
400785,39.7937,-75.1066,654,1531,39.785202,284.8969
403976,41.786,-74.2897,732,1535,41.79708,285.71616
404816,42.9933,-78.7906,747,1405,42.98104,281.22415
403995,38.0736,-76.7893,581,1498,38.076042,283.1964
401268,44.7264,-72.1838,852,1562,44.722168,287.8333
404985,43.047,-89.2408,708,1123,43.05081,270.74792
400050,36.7836,-119.7132,545,246,36.792606,240.28981
405985,34.4035,-118.9046,453,249,34.40206,241.10191
400053,39.5229,-107.8134,584,605,39.536022,252.18948
403914,45.2551,-122.8033,871,243,45.260654,237.21382
405563,40.728,-112.6551,647,475,40.735607,247.34062
406026,27.0858,-81.8354,148,1424,27.082945,278.1789
400833,35.0136,-118.1817,470,275,35.006462,241.80496
405776,38.6084,-78.6801,589,1440,38.62016,281.3055
401806,30.3795,-84.3579,257,1322,30.370193,275.63794
401192,39.9816,-74.7653,663,1539,39.968292,285.24646
403007,34.7633,-87.9197,406,1191,34.77128,272.0819
401515,42.2793,-71.261,771,1611,42.266293,288.74786
401600,42.1761,-72.7556,756,1572,42.16495,287.23517
402097,41.7295,-70.9903,754,1624,41.728218,289.0255
401848,36.0707,-78.0379,501,1478,36.086285,281.95108
403000,39.8379,-75.053,656,1532,39.831047,284.94794
402777,41.4433,-81.7514,676,1335,41.45371,278.24353
402545,32.5653,-80.7317,357,1423,32.575783,279.27597
401351,34.8241,-118.4412,465,266,34.820904,241.55379
401588,40.4199,-104.8944,609,691,40.429832,255.11818
401589,40.5769,-104.8961,614,691,40.56421,255.10396
403573,31.1955,-84.1388,289,1325,31.20558,275.87332
400943,39.7204,-86.1919,594,1221,39.71648,273.81332
400869,41.6871,-70.0105,760,1650,41.680374,289.98605
400870,41.6954,-70.0972,760,1648,41.696205,289.9171
400879,42.0894,-70.8925,768,1622,42.104977,289.1003
403615,44.9443,-95.3496,769,956,44.940277,264.65198
400933,35.8008,-77.8483,492,1486,35.80371,282.14825
400137,40.495,-74.3969,684,1544,40.483875,285.60043
400138,40.2317,-74.754,672,1537,40.216824,285.25574
401102,41.6275,-83.5745,674,1284,41.620987,276.4202
400057,33.5915,-114.7451,397,368,33.595657,245.25687
401068,34.6898,-118.3285,459,268,34.675632,241.66188
400832,35.2189,-119.0811,484,251,35.226513,240.93059
405334,42.0556,-72.5204,754,1580,42.05557,287.4956
406359,40.4456,-74.2841,683,1548,40.4309,285.72888
400384,41.4066,-84.1157,664,1270,41.410244,275.86887
405683,34.2398,-118.5855,445,257,34.241745,241.41528
405523,33.9225,-118.24,431,265,33.923283,241.77084
400289,34.5886,-113.1739,425,422,34.5953,246.82126
405215,28.0479,-82.6854,179,1389,28.046484,277.2993
403467,40.9265,-74.6751,698,1532,40.929462,285.30978
405333,39.911,-75.1208,658,1529,39.9029,284.86255
405631,38.5494,-121.4477,621,213,38.55782,238.55757
406287,36.3067,-119.24,524,255,36.299854,240.75003
406853,34.2138,-119.1318,448,240,34.215073,240.85446
406288,38.821,-77.0034,607,1486,38.831833,282.99207
400336,42.128,-71.3375,765,1610,42.118824,288.65176
401010,35.0696,-78.1154,464,1484,35.077614,281.88873
404417,40.0642,-74.3505,669,1549,40.05857,285.63983
404418,40.9321,-74.623,699,1534,40.942345,285.38773
405146,40.6594,-74.1699,692,1549,40.65908,285.84317
405182,40.6065,-74.4376,688,1542,40.601727,285.56693
400062,40.1487,-74.7772,669,1537,40.13838,285.22983
400966,29.2178,-99.7068,184,827,29.206085,260.29718
405193,42.7099,-87.8817,699,1161,42.710884,272.10428
400290,32.3651,-112.8308,341,419,32.35616,247.17961
406874,44.1075,-69.8018,848,1629,44.10841,290.20367
403773,42.699,-73.672,769,1543,42.706295,286.3379
400544,38.6644,-75.4016,612,1533,38.67225,284.6143
404817,40.4778,-85.5593,624,1235,40.47152,274.43616
403950,42.5513,-71.9503,776,1590,42.552567,288.0631
405802,36.9632,-81.0474,516,1384,36.974403,278.95413
400874,41.6945,-70.1441,760,1646,41.711998,289.8481
401196,36.417,-78.2622,512,1469,36.426914,281.73352
400215,40.8661,-72.8506,709,1582,40.872643,287.134
404134,41.6982,-71.7223,747,1604,41.698196,288.26196
400379,29.2416,-98.418,185,869,29.25171,261.5786
404735,30.7872,-85.0868,269,1297,30.780352,274.9208
404862,29.7685,-81.7771,248,1408,29.774387,278.2153
406280,30.3472,-83.1526,262,1361,30.347246,276.85504
404030,42.0168,-71.2053,762,1615,42.003464,288.79523
403682,39.3699,-77.3539,624,1472,39.362015,282.6466
406354,44.914,-69.6705,878,1623,44.924656,290.32346
401031,35.652,-78.7581,481,1460,35.65872,281.22827
400835,40.1272,-74.7113,669,1539,40.125175,285.29822
403505,40.0481,-74.9347,665,1533,40.060028,285.05872
405864,39.9645,-75.0783,661,1530,39.97493,284.92212
403832,42.9237,-77.7747,751,1432,42.935703,282.2253
404955,41.6144,-83.5571,674,1285,41.616924,276.4558
403990,41.8698,-71.4764,755,1609,41.867817,288.5157
405768,32.2465,-111.2579,329,467,32.240803,248.74387
406199,43.8972,-69.948,839,1627,43.893425,290.03305
406772,39.7529,-79.8371,624,1400,39.758343,280.18042
400212,37.8584,-120.8954,592,222,37.86292,239.10965
400080,41.675,-87.651,661,1172,41.66233,272.35602
400339,33.2652,-116.328,394,317,33.249645,243.66489
400104,36.4685,-104.6351,462,687,36.468563,255.37935
400868,41.7454,-70.1031,762,1647,41.755608,289.90378
405113,40.9038,-74.2486,700,1544,40.901615,285.74216
402013,42.5626,-73.2845,767,1554,42.577927,286.70773
402613,42.4496,-71.4207,776,1605,42.440773,288.5892
401917,39.7772,-75.1229,654,1530,39.791695,284.86285
400134,39.186,-75.5075,630,1525,39.195194,284.49292
400867,42.4059,-73.2444,761,1557,42.401005,286.75647
401205,42.1481,-72.748,755,1573,42.131844,287.26053
400612,39.8359,-75.2224,655,1527,39.837307,284.769
405714,44.0587,-89.3068,745,1118,44.053055,270.68558
401490,42.2181,-72.3134,761,1583,42.21534,287.6689
401918,42.5424,-71.6763,778,1597,42.55239,288.32904
401406,35.5256,-78.2892,479,1475,35.523277,281.7012
401370,35.0959,-77.8117,467,1493,35.10551,282.19913
402455,43.1517,-76.4141,767,1466,43.15445,283.57526
404513,34.7236,-118.2925,460,270,34.71394,241.71835
401649,35.8358,-114.9782,480,377,35.83577,245.03693
400306,41.6799,-71.033,752,1623,41.684216,288.97043
400908,35.7874,-78.1411,490,1478,35.796383,281.87442
401059,36.2233,-76.4656,516,1523,36.216305,283.52643
406185,36.524,-78.2808,515,1468,36.51163,281.7216
403833,40.2759,-74.0928,679,1554,40.285942,285.89896
404014,41.7273,-71.4492,750,1611,41.72347,288.53467
401007,38.5852,-121.4672,622,213,38.58389,238.5487
406177,35.3741,-106.8554,428,617,35.387314,253.1598
402099,37.9452,-122.3785,606,181,37.941036,237.63173
401476,34.8338,-87.8384,409,1193,34.845993,272.1574
401345,32.3039,-84.9904,326,1292,32.311226,275.00696
401483,41.7965,-71.2206,754,1617,41.78157,288.78308
402565,42.0515,-70.8009,767,1625,42.05611,289.19427
403409,45.6175,-94.4822,795,978,45.61984,265.51685
401654,36.1012,-79.7251,491,1429,36.087574,280.283
405225,34.7871,-79.4976,445,1445,34.788395,280.50818
402475,40.4434,-74.2426,684,1549,40.45027,285.77203
400863,40.5738,-74.6473,686,1536,40.5894,285.34296
405284,40.7597,-74.0649,696,1551,40.749893,285.94778
402563,43.092,-73.7454,782,1537,43.0856,286.24692
403442,42.9997,-78.8868,747,1402,42.997295,281.11612
402955,32.7087,-80.9111,361,1416,32.71525,279.07947
401798,42.5788,-89.0329,691,1131,42.575855,270.9835
403132,34.7275,-118.3224,461,269,34.734142,241.6791
401730,34.6776,-118.3039,459,269,34.68167,241.69379
404575,34.7202,-118.3222,461,269,34.734142,241.6791
405079,38.3627,-121.3854,614,213,38.375305,238.61954
402341,40.5005,-105.1321,612,684,40.495068,254.86226
405571,42.4366,-90.1811,683,1100,42.432938,269.83096
400915,42.0121,-71.0932,763,1618,42.006477,288.90973
400344,42.7502,-71.0361,790,1612,42.749172,288.97885
400519,42.1134,-70.7094,770,1627,42.11807,289.29495
404011,42.4042,-71.5405,774,1602,42.411613,288.4638
404013,41.8412,-71.0157,758,1622,41.846817,288.99728
400904,35.567,-79.0327,476,1453,35.564587,280.96774
400734,39.977,-74.621,664,1543,39.967964,285.39154
405862,40.016,-74.9843,663,1532,40.014236,285.00745
405863,39.7915,-75.1045,654,1531,39.785202,284.8969
404730,43.2746,-77.9589,762,1424,43.270313,282.02307
406356,42.0991,-73.9571,745,1541,42.09532,286.0447
405753,41.6782,-71.2517,750,1617,41.678185,288.74246
401190,35.831,-119.0496,506,257,35.84059,240.95476
403664,45.1715,-122.6235,867,246,45.179237,237.3648
400284,38.4631,-121.1801,616,219,38.468845,238.80168
400828,36.2182,-119.8042,525,238,36.217396,240.18996
407049,39.7016,-74.985,652,1535,39.70679,285.01614
401423,39.254,-86.6573,575,1210,39.243313,273.3519
402551,44.9482,-95.3865,769,955,44.9409,264.6141
404576,37.3806,-77.1875,553,1493,37.369186,282.81906
401462,34.9016,-119.5909,476,233,34.903214,240.41675
400111,42.7809,-71.0927,791,1610,42.790222,288.91895
400135,31.8031,-106.6704,295,609,31.809011,253.33372
401941,36.0609,-77.6292,503,1490,36.070423,282.35635
403108,40.6152,-75.1571,684,1522,40.628822,284.8434
400849,42.1846,-72.5825,758,1577,42.180965,287.4296
405032,40.5731,-74.3975,687,1543,40.56892,285.5925
405145,40.6606,-74.173,692,1549,40.65908,285.84317
400386,40.4246,-74.4875,681,1542,40.418877,285.50543
400046,39.9871,-75.0374,662,1531,39.99459,284.96478
405053,40.5335,-74.2703,687,1547,40.54207,285.72998
400221,35.2996,-118.8488,485,258,35.29629,241.14763
405440,40.5209,-74.3473,686,1545,40.5294,285.6524
405356,32.5867,-117.0089,374,291,32.57977,242.9835
404774,27.5819,-80.6522,173,1459,27.571995,279.3373
404434,40.1122,-87.6516,604,1178,40.117462,272.35156
400787,34.7696,-79.5566,444,1443,34.77243,280.4375
405118,40.5152,-74.3375,686,1545,40.5294,285.6524
405301,42.5019,-71.7378,776,1596,42.508118,288.27374
405421,42.3253,-83.4519,700,1284,42.31305,276.5628
401924,35.1873,-81.4408,449,1384,35.196587,278.56146
405288,40.726,-74.1163,695,1549,40.737366,285.86993
405360,39.9385,-75.1031,659,1530,39.92258,284.90515
401360,40.8714,-73.2602,706,1571,40.87239,286.72754
401967,43.3422,-76.3477,774,1466,43.337715,283.63397
405229,41.6439,-83.5367,675,1285,41.64355,276.46127
403258,35.2235,-89.3519,419,1146,35.236305,270.65045
401736,34.666,-118.3043,458,269,34.655437,241.70111
405344,38.6918,-121.1585,624,222,38.698166,238.83154
405991,41.7324,-72.936,739,1572,41.72348,287.07227
401077,33.6635,-84.3356,379,1305,33.672302,275.655
404998,33.3704,-82.679,376,1358,33.376842,277.32953
400724,39.7375,-86.2184,595,1220,39.74655,273.7828
400810,42.5875,-72.0328,777,1587,42.60054,287.96768
405775,42.5116,-71.1392,781,1611,42.524532,288.85062
403538,44.9371,-94.9044,769,968,44.931965,265.10617
400488,36.4221,-78.131,513,1473,36.430832,281.8716
406291,34.7254,-77.9843,452,1491,34.72214,282.03076
400309,40.8319,-75.0162,692,1524,40.825127,284.98108
405110,40.2908,-74.6808,675,1538,40.288647,285.31595
405128,40.5641,-74.2211,688,1548,40.561436,285.7732
405162,40.56,-74.5552,686,1539,40.569492,285.44617
406344,40.5504,-74.5437,685,1539,40.54336,285.4374
406884,39.3577,-74.4358,643,1553,39.35246,285.54935
404995,43.0498,-78.7461,750,1405,43.060055,281.24646
405153,40.7629,-73.1949,703,1574,40.773243,286.8029
405168,41.6042,-71.4782,746,1612,41.612484,288.52902
405705,43.5894,-72.9828,806,1552,43.60418,287.01233
400385,38.6441,-121.1724,622,221,38.639122,238.81572
405572,33.1905,-117.2553,398,289,33.19826,242.75856
405716,34.0081,-117.3884,428,291,33.99759,242.61479
400658,35.6119,-115.3425,474,364,35.61026,244.6513
405273,42.2313,-71.1346,771,1614,42.24353,288.85257
402648,29.6336,-96.0793,200,945,29.646238,263.9063
405496,40.6656,-74.1753,692,1548,40.66584,285.80878
400274,32.6861,-114.496,362,369,32.676647,245.49608
400912,41.5787,-71.0011,748,1625,41.5656,288.99863
400331,42.1905,-72.6841,757,1574,42.176582,287.31488
405573,44.6196,-68.5075,877,1656,44.630295,291.49954
401200,43.2452,-77.1734,766,1445,43.254116,282.81195
403831,43.0433,-74.3761,776,1521,43.037823,285.6214
400998,36.3067,-119.6303,527,244,36.30842,240.36876
404397,42.3545,-89.8362,681,1109,42.359592,270.15198
403663,44.9854,-122.8127,861,239,44.97369,237.17075
404423,38.4853,-90.0157,537,1116,38.475235,269.9803
404738,40.3786,-88.8461,610,1143,40.37311,271.14252
404964,42.2068,-71.7369,765,1599,42.201252,288.26804
401041,42.5847,-71.251,782,1608,42.57311,288.75577
406803,45.6313,-94.6157,795,975,45.622417,265.4021
403969,35.6022,-78.372,481,1472,35.59271,281.61768
400516,40.4006,-74.6694,679,1537,40.399826,285.31638
403971,41.5633,-73.9345,726,1547,41.559364,286.0806
404126,42.9947,-78.9119,747,1401,43.002693,281.08008
406878,41.8051,-73.966,735,1543,41.821167,286.0232
401009,39.8831,-75.8304,653,1510,39.893307,284.172
406203,40.1278,-111.6329,620,500,40.123608,248.36653
400394,38.5154,-121.401,619,214,38.512608,238.60863
401138,35.2517,-117.9566,477,284,35.244038,242.04285
400043,34.5644,-117.6927,451,286,34.57276,242.29398
400514,32.714,-115.5405,369,337,32.69857,244.45164
400218,39.9029,-104.6594,589,696,39.902805,255.34973
401038,35.0484,-106.5293,415,625,35.060375,253.46498
401162,36.3987,-104.5939,459,688,36.389996,255.42052
400146,36.7167,-105.6069,474,659,36.72871,254.40887
401028,42.4082,-121.0431,756,260,42.399876,238.9474
403968,45.269,-122.8218,872,242,45.27916,237.16687
406834,41.4027,-79.3954,686,1400,41.39837,280.6056
404008,42.1458,-71.1326,768,1615,42.158447,288.85663
405003,46.3244,-94.3831,821,980,46.312935,265.62714
406813,37.0515,-79.3043,528,1434,37.040043,280.6888
400254,40.7508,-74.1099,696,1549,40.76346,285.87888
406753,45.7979,-86.5341,817,1184,45.789043,273.4535
400034,37.6891,-105.8762,510,654,37.683765,254.13136
400148,32.9758,-113.4949,367,402,32.966732,246.50507
407215,37.8568,-88.4247,518,1164,37.84848,271.5621
406953,41.9764,-70.7851,764,1626,41.971,289.1979
407530,39.3504,-76.8627,627,1486,39.357956,283.14612
407529,39.1496,-76.9314,619,1486,39.147537,283.08423
407344,44.7958,-95.1003,764,963,44.801632,264.912
407184,42.9696,-89.3928,705,1119,42.979984,270.59158
404697,35.7186,-79.9084,476,1426,35.70619,280.0897
400405,43.9777,-95.7674,733,946,43.980362,264.2475
405304,38.647,-121.1657,622,222,38.64598,238.84912
403563,42.5923,-76.5655,746,1467,42.59815,283.4366
407411,42.3208,-72.7496,762,1571,42.327816,287.2581
407188,42.27,-73.7507,753,1545,42.276257,286.25912
407340,28.0061,-97.3989,138,903,28.00568,262.61505
402046,44.692,-92.8169,762,1023,44.686134,267.17258
404256,42.1427,-76.2848,731,1478,42.137756,283.70288
404739,29.1332,-98.1934,180,876,29.12018,261.79355
404554,46.9563,-120.5048,917,317,46.961197,239.50989
404364,29.128,-98.1074,180,879,29.120754,261.88498
406486,42.9907,-89.381,705,1120,42.97762,270.6282
404740,29.1343,-98.1927,181,876,29.146812,261.7933
401977,44.6216,-93.134,759,1015,44.616306,266.86578
406642,38.1017,-78.9234,569,1437,38.10799,281.06567
402363,44.951,-94.056,770,990,44.93939,265.93997
406131,42.9349,-74.3812,772,1522,42.926937,285.62045
403931,35.6128,-78.3613,482,1472,35.619072,281.6245
404902,34.6939,-79.8202,440,1436,34.703,280.18726
402821,45.4346,-94.0403,788,990,45.421257,265.96564
402513,45.3992,-94.7169,787,972,45.410843,265.27814
402123,45.8513,-95.1479,803,960,45.8478,264.83606
403124,35.4192,-78.7163,473,1463,35.431274,281.27197
404745,45.2588,-93.7951,782,997,45.25338,266.22318
403546,44.2053,-93.9791,743,993,44.21266,266.01443
406476,36.8748,-78.748,525,1452,36.863964,281.2639
406699,44.3045,-92.6694,748,1028,44.30414,267.3332
403912,44.9842,-122.9602,862,236,44.977577,237.05107
405989,43.0539,-74.858,773,1508,43.045624,285.13058
404921,41.6201,-71.269,748,1617,41.626484,288.72217
404550,41.6556,-72.1622,742,1593,41.64986,287.83105
402762,41.6544,-72.1624,742,1593,41.64986,287.83105
404551,41.6574,-72.1609,742,1593,41.64986,287.83105
402960,44.8155,-93.7855,766,997,44.82497,266.19873
402324,34.6704,-79.2003,442,1455,34.656425,280.81012
406130,42.9387,-74.3776,772,1522,42.926937,285.62045
402364,37.9651,-78.2316,568,1458,37.965973,281.76285
403444,40.8128,-106.2893,627,653,40.823406,253.71747
402856,42.5386,-114.4114,721,439,42.53081,245.60059
401039,42.1976,-71.6694,765,1601,42.18635,288.3379
403739,40.3877,-104.551,607,700,40.39509,255.44147
403435,47.0219,-96.4803,846,925,47.013153,263.5102
405155,40.7706,-73.2934,702,1571,40.768276,286.6905
405497,41.8215,-72.5075,746,1582,41.833584,287.4877
406696,44.2626,-94.288,745,985,44.27416,265.71768
404651,44.2538,-76.0085,809,1468,44.24039,284.00537
405973,33.7049,-115.2821,404,352,33.69907,244.70671
405546,36.1742,-119.9146,524,235,36.17178,240.10072
401762,43.6185,-72.9518,807,1553,43.623024,287.0579
405656,42.5931,-72.0234,777,1587,42.60054,287.96768
401964,42.3209,-72.5304,763,1577,42.31065,287.4783
402528,32.8757,-111.5485,354,461,32.87985,248.43513
404913,33.0812,-116.0861,386,323,33.07171,243.90532
406273,35.0223,-117.566,466,294,35.01372,242.4433
405495,36.4492,-114.7619,501,387,36.442352,245.23332
405536,42.0588,-72.6916,753,1575,42.065605,287.3112
406707,36.1599,-119.8918,524,235,36.17178,240.10072
404429,41.7881,-70.7445,758,1629,41.793053,289.23975
403327,41.5804,-74.2144,725,1539,41.58758,285.79276
405847,47.206,-93.5205,855,1001,47.197945,266.4958
403508,42.1201,-71.9346,761,1594,42.134766,288.05347
404659,40.0802,-119.9683,665,268,40.07736,240.03201
406337,37.763,-121.9589,596,191,37.752304,238.0516
405918,33.6729,-117.9125,420,272,33.676594,242.07065
405642,32.8362,-117.1299,384,290,32.836506,242.88501
404033,42.5182,-71.7128,777,1596,42.533978,288.28384
404077,42.3584,-72.5442,765,1576,42.369728,287.46274
403155,44.2273,-93.3957,744,1009,44.221687,266.6147
402010,41.5965,-91.0352,650,1079,41.589233,268.9824
402774,44.1147,-91.7914,742,1052,44.10645,268.2175
402337,37.0563,-120.1673,558,235,37.061207,239.8238
403552,43.0126,-84.5279,721,1251,43.00198,275.48093
402003,38.0284,-84.2535,539,1285,38.016064,275.75754
402785,45.6818,-94.213,798,985,45.693657,265.78864
403351,44.2907,-92.7237,747,1027,44.27874,267.2938
403237,42.1881,-76.8946,729,1462,42.182323,283.12033
402019,43.5961,-90.323,726,1092,43.602657,269.66202
402442,35.0791,-106.865,417,615,35.08709,253.131
404947,42.0605,-88.5401,673,1146,42.055294,271.46506
404631,44.6322,-69.5996,868,1628,44.628765,290.39114
403637,44.5442,-94.2231,755,986,44.541355,265.76843
403535,45.3995,-94.7231,787,972,45.410843,265.27814
404306,34.9837,-78.5288,458,1472,34.98637,281.4618
404027,42.3524,-76.9346,735,1459,42.35773,283.06235
406806,37.451,-77.9521,551,1470,37.449795,282.0417
402094,41.8323,-70.6129,761,1632,41.847244,289.37473
